metric,algorithm,taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRequestRepublishTicks,p2pRqsRadius,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,runs,avgMean,avgStd,avgMin,avgMax,countMean,countMin,countMax,spreadMean,spreadStd,communicationTimeMillisMean,rawRows,servedRatioMean
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,greedy,1,4,1,1,2000,False,none,none,10,0.0045,0.0005270462766947298,0.004,0.005,87187.7,86818,87501,14.0,14.83988619303471,0.0001615,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,greedy,1,4,1,1,2000,True,past-avg,past-avg,10,0.0047,0.0004830458915396479,0.004,0.005,87226.2,86952,87501,15.7,25.351090268029452,0.00017559999999999999,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0048000000000000004,0.0006324555320336758,0.004,0.006,87198.2,86833,87600,19.8,39.00940057644225,0.0001623,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.004200000000000001,0.0004216370213557841,0.004,0.005,87227.2,86833,87529,6.9,21.12107951786556,0.00016409999999999998,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,greedy,1,4,1,1,2000,True,random,random,10,0.004200000000000001,0.0004216370213557839,0.004,0.005,87215.7,86850,87459,8.0,12.229290885229426,0.0001636,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,0,4,0,1,2000,False,none,none,10,0.0051,0.0003162277660168376,0.005,0.006,87187.7,86818,87501,6.9,11.179842972461147,0.0001626,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,0,4,0,1,2000,True,past-avg,past-avg,10,0.0045,0.00052704627669473,0.004,0.005,87226.2,86952,87501,14.9,23.096175729616654,0.0001668,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0049,0.0005676462121975466,0.004,0.006,87198.2,86833,87600,37.4,38.97064422242864,0.0001536,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.0045,0.0005270462766947299,0.004,0.005,87227.2,86833,87529,14.9,28.606331855416595,0.0001631,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,0,4,0,1,2000,True,random,random,10,0.0043,0.00048304589153964797,0.004,0.005,87215.7,86850,87459,3.0,9.140872800534726,0.0001605,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,0,4,1,1,2000,False,none,none,10,0.0046,0.0006992058987801011,0.004,0.006,87187.7,86818,87501,9.9,12.810152223919902,0.00015670000000000001,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,0,4,1,1,2000,True,past-avg,past-avg,10,0.0045,0.0005270462766947299,0.004,0.005,87226.2,86952,87501,15.3,23.96780247656334,0.0001604,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0048000000000000004,0.0009189365834726817,0.004,0.006,87198.2,86833,87600,18.7,36.59098249569148,0.00017130000000000002,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.0046,0.0005163977794943222,0.004,0.005,87227.2,86833,87529,26.5,32.95872840049776,0.0001564,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,0,4,1,1,2000,True,random,random,10,0.0047,0.0004830458915396479,0.004,0.005,87215.7,86850,87459,10.0,12.935738607954837,0.0001695,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,1,4,0,1,2000,False,none,none,10,0.004399999999999999,0.0005163977794943222,0.004,0.005,87187.7,86818,87501,6.0,11.604596790352806,0.0001514,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,1,4,0,1,2000,True,past-avg,past-avg,10,0.0046,0.0005163977794943224,0.004,0.005,87226.2,86952,87501,20.4,25.919533603485657,0.00022669999999999998,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.004399999999999999,0.0006992058987801011,0.004,0.006,87198.2,86833,87600,17.9,35.29699389151685,0.0001491,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.0046,0.0005163977794943224,0.004,0.005,87227.2,86833,87529,7.2,20.015549510873345,0.0001658,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,1,4,0,1,2000,True,random,random,10,0.0048000000000000004,0.0004216370213557838,0.004,0.005,87215.7,86850,87459,12.3,15.25377913101464,0.0001697,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,1,4,1,1,2000,False,none,none,10,0.004399999999999999,0.0005163977794943221,0.004,0.005,87187.7,86818,87501,6.1,11.580155439371271,0.0001559,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,1,4,1,1,2000,True,past-avg,past-avg,10,0.0046,0.0005163977794943222,0.004,0.005,87226.2,86952,87501,19.5,24.771175004652303,0.0001604,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0045,0.0005270462766947299,0.004,0.005,87198.2,86833,87600,26.6,42.45049404240714,0.0001539,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.0045,0.00052704627669473,0.004,0.005,87227.2,86833,87529,21.2,26.955931113990893,0.000165,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,1,4,1,1,2000,True,random,random,10,0.0046,0.0005163977794943223,0.004,0.005,87215.7,86850,87459,10.7,12.987600924642619,0.00019759999999999998,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,0,4,0,1,2000,False,none,none,10,0.0213,0.0011595018087284048,0.02,0.023,88542.7,87028,91554,17.9,6.314885412877875,7.060000000000001e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,0,4,0,1,2000,True,past-avg,past-avg,10,0.013500000000000002,0.001080123449734643,0.012,0.015,87241.2,86841,87759,39.5,20.929776767934136,7.71e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0245,0.0011785113019775796,0.022,0.026,88695.8,87028,91554,44.1,3.142893217686179,6.79e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.0134,0.001505545305418162,0.011,0.016,87099.3,86779,87515,46.3,16.452287919246302,8.16e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,0,4,0,1,2000,True,random,random,10,0.0095,0.0005270462766947304,0.009,0.01,87060.2,86737,87451,14.0,7.393691004272945,9.42e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,0,4,1,1,2000,False,none,none,10,0.0213,0.0009486832980505131,0.019,0.022,88939.9,87028,91554,18.9,1.1972189997378646,6.38e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,0,4,1,1,2000,True,past-avg,past-avg,10,0.0137,0.0011595018087284057,0.012,0.016,87241.9,86851,87792,44.2,15.5477758323605,7.950000000000001e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0245,0.0017795130420052187,0.021,0.027,88678.7,87028,91554,43.2,14.950287994253191,6.82e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.0134,0.001429840705968481,0.012,0.016,87098.2,86779,87444,39.3,13.832730910577435,0.00013,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,0,4,1,1,2000,True,random,random,10,0.0098,0.0004216370213557846,0.009,0.01,87072.2,86737,87521,14.5,7.735200923914861,0.00010350000000000001,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,1,4,0,1,2000,False,none,none,10,0.0219,0.0011972189997378644,0.02,0.023,88602.3,87028,91554,20.9,0.5676462121975465,7.86e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,1,4,0,1,2000,True,past-avg,past-avg,10,0.0134,0.0012649110640673515,0.012,0.015,87239.8,86841,87759,25.2,21.709189042635586,8.01e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0246,0.0010749676997731396,0.023,0.026,88548.9,87028,91554,49.3,2.263232692902393,6.840000000000001e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.0132,0.0013165611772087665,0.011,0.015,87099.9,86779,87515,33.1,11.770490407984047,8.54e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,1,4,0,1,2000,True,random,random,10,0.0095,0.0005270462766947305,0.009,0.01,87060.2,86737,87451,15.1,5.445691467165171,0.00010180000000000001,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,1,4,1,1,2000,False,none,none,10,0.0221,0.0011005049346146114,0.02,0.024,88875.8,87028,91554,17.4,1.0749676997731406,7.62e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,1,4,1,1,2000,True,past-avg,past-avg,10,0.013600000000000001,0.0012649110640673518,0.012,0.016,87231.5,86846,87792,41.0,14.575474072716963,7.72e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.025,0.0006666666666666668,0.024,0.026,88690.8,87028,91554,47.9,2.3781411975649274,7.1e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.013500000000000002,0.0018408935028645427,0.01,0.016,87094.1,86779,87444,34.8,18.365426455404975,8.400000000000001e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,1,4,1,1,2000,True,random,random,10,0.009600000000000001,0.0006992058987801012,0.009,0.011,87072.2,86737,87521,12.0,8.379870059984357,0.0001001,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,0,4,0,1,2000,False,none,none,10,0.0208,0.0013165611772087658,0.019,0.023,88542.7,87028,91554,36.3,40.343111762315345,0.00024159999999999996,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,0,4,0,1,2000,True,past-avg,past-avg,10,0.0182,0.0041311822359545785,0.015,0.028,87241.2,86841,87759,24.0,2.5385910352879693,0.0001217,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.025,0.0009428090415820635,0.023,0.026,88695.8,87028,91554,49.2,1.4757295747452437,6.48e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.0142,0.0017511900715418264,0.012,0.017,87099.3,86779,87515,41.3,22.070845525765936,0.0001088,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,0,4,0,1,2000,True,random,random,10,0.0092,0.000421637021355784,0.009,0.01,87060.2,86737,87451,8.9,7.665941994736633,8.51e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,0,4,1,1,2000,False,none,none,10,0.0216,0.0008432740427115669,0.02,0.023,88939.9,87028,91554,20.2,1.6193277068654826,7.790000000000001e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,0,4,1,1,2000,True,past-avg,past-avg,10,0.0134,0.000843274042711568,0.012,0.015,87241.9,86851,87792,43.1,15.227533542165578,7.86e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0249,0.0012866839377079187,0.023,0.027,88678.7,87028,91554,52.3,3.591656999213595,7e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.014000000000000002,0.0013333333333333335,0.012,0.016,87098.2,86779,87444,39.8,21.00687718079222,9.46e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,0,4,1,1,2000,True,random,random,10,0.0098,0.00042163702135578415,0.009,0.01,87072.2,86737,87521,13.4,9.311880106139206,0.00011009999999999999,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,1,4,0,1,2000,False,none,none,10,0.0222,0.0014757295747452434,0.02,0.024,88602.3,87028,91554,21.0,1.4142135623730954,9.06e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,1,4,0,1,2000,True,past-avg,past-avg,10,0.013500000000000002,0.0013540064007726597,0.012,0.016,87239.8,86841,87759,42.7,15.055822055861904,7.86e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0247,0.0013374935098492587,0.023,0.027,88548.9,87028,91554,46.4,1.42984070596848,6.88e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.013300000000000001,0.0014181364924121763,0.011,0.015,87099.9,86779,87515,43.2,15.222789932641565,8.43e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,1,4,0,1,2000,True,random,random,10,0.009600000000000001,0.0006992058987801014,0.009,0.011,87060.2,86737,87451,15.0,0.9428090415820632,0.00010120000000000001,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,1,4,1,1,2000,False,none,none,10,0.0213,0.0009486832980505131,0.019,0.022,88875.8,87028,91554,18.9,1.3703203194062978,7.04e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,1,4,1,1,2000,True,past-avg,past-avg,10,0.0137,0.0009486832980505137,0.012,0.015,87231.5,86846,87792,43.2,1.3165611772087666,7.69e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0241,0.0013703203194062982,0.022,0.026,88690.8,87028,91554,40.0,14.414498873626435,6.610000000000001e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.013000000000000001,0.0016329931618554521,0.011,0.015,87094.1,86779,87444,38.4,20.27697106462293,8.48e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,1,4,1,1,2000,True,random,random,10,0.0097,0.00048304589153964846,0.009,0.01,87072.2,86737,87521,15.8,9.162726425881958,0.0001026,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,0,1,2000,False,none,none,10,0.0071,0.001449137674618944,0.005,0.01,87141.6,86751,87380,2.3,7.273238618387273,0.00012130000000000001,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,0,1,2000,True,past-avg,past-avg,10,0.0057,0.0006749485577105528,0.005,0.007,87193.0,86791,87884,30.3,26.08554303739057,0.00014220000000000001,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0081,0.002024845673131659,0.006,0.012,87149.9,86742,87592,32.6,33.7809939989272,0.0001283,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.005900000000000001,0.0005676462121975467,0.005,0.007,87108.3,86734,87380,21.4,27.42748013702073,0.0001631,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,0,1,2000,True,random,random,10,0.0054,0.0005163977794943221,0.005,0.006,87141.8,86827,87514,10.1,8.698020208964541,0.000161,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,1,1,2000,False,none,none,10,0.0068000000000000005,0.0014757295747452434,0.005,0.01,87128.5,86734,87422,12.9,11.120051958311864,0.0001235,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,1,1,2000,True,past-avg,past-avg,10,0.0055,0.0005270462766947302,0.005,0.006,87160.7,86734,87415,24.9,26.28666751204665,0.000135,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0075,0.0017159383568311666,0.005,0.011,87133.2,86734,87592,36.4,30.858818296666296,0.0001273,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.0056,0.0006992058987801011,0.005,0.007,87165.5,86875,87501,29.9,25.59709184870639,0.0001461,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,1,1,2000,True,random,random,10,0.0051,0.0005676462121975467,0.004,0.006,87164.5,86734,87514,7.0,10.614455552060438,0.00014890000000000001,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,1,4,0,1,2000,False,none,none,10,0.0070999999999999995,0.0017919573407620816,0.005,0.011,87146.3,86798,87380,11.0,11.460075625114056,0.00012340000000000002,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,1,4,0,1,2000,True,past-avg,past-avg,10,0.0054,0.0005163977794943224,0.005,0.006,87193.0,86791,87884,19.6,24.05179595973841,0.0001384,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0077,0.0018885620632287058,0.005,0.011,87157.5,86814,87592,28.3,34.596242570545144,0.000147,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.0056,0.0005163977794943222,0.005,0.006,87114.5,86734,87380,38.8,20.26929807478405,0.0001429,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,1,4,0,1,2000,True,random,random,10,0.0049,0.00031622776601683794,0.004,0.005,87148.6,86827,87514,9.6,10.178408519999577,0.00013879999999999999,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,1,4,1,1,2000,False,none,none,10,0.007000000000000001,0.0019436506316151004,0.006,0.012,87134.9,86798,87422,13.6,8.934328302800509,0.0001636,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,1,4,1,1,2000,True,past-avg,past-avg,10,0.0053,0.0004830458915396478,0.005,0.006,87160.7,86734,87415,17.0,26.356529867694395,0.0001274,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0081,0.0020789954839350237,0.006,0.012,87133.2,86734,87592,44.3,33.5229606223688,0.0001806,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.0056,0.0006992058987801011,0.004,0.006,87165.5,86875,87501,18.8,24.109933406977483,0.0002026,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,1,4,1,1,2000,True,random,random,10,0.005,0.0004714045207910319,0.004,0.006,87164.5,86734,87514,9.7,12.320263344948795,0.0001409,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,0,4,0,1,2000,False,none,none,10,0.0070999999999999995,0.0015238839267549948,0.005,0.01,87141.6,86751,87380,15.0,7.916228058025279,0.0001167,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,0,4,0,1,2000,True,past-avg,past-avg,10,0.0054,0.0005163977794943223,0.005,0.006,87193.0,86791,87884,10.1,21.036740347412298,0.0001391,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0076,0.0016465452046971292,0.005,0.011,87149.9,86742,87592,34.6,27.83762441971896,0.0001882,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.0051,0.0007378647873726219,0.004,0.006,87108.3,86734,87380,21.5,27.54894634000445,0.0001349,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,0,4,0,1,2000,True,random,random,10,0.0049,0.0005676462121975469,0.004,0.006,87141.8,86827,87514,5.4,8.70759566253637,0.0001348,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,0,4,1,1,2000,False,none,none,10,0.0071,0.0015951314818673866,0.006,0.011,87128.5,86734,87422,8.1,10.246408584908611,0.00012670000000000002,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,0,4,1,1,2000,True,past-avg,past-avg,10,0.0055,0.0007071067811865474,0.005,0.007,87160.7,86734,87415,32.9,28.617981915028334,0.0001343,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0081,0.002233582075700127,0.005,0.012,87133.2,86734,87592,42.4,28.488594208911046,0.0001973,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.0056,0.0006992058987801011,0.005,0.007,87165.5,86875,87501,29.0,30.481323972411552,0.0001482,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,nearest,0,4,1,1,2000,True,random,random,10,0.0051,0.0003162277660168376,0.005,0.006,87164.5,86734,87514,8.4,13.558105406811906,0.00013979999999999998,10,
