taxiCount,clientCount,taxiSeatCount,spawnScenario,level,waitingAvgMean,travelAvgMean,distanceAvgMean,servedRatio,calculationAvgMean,communicationAvgMean,kmPerServedClient,calculationMsPerServedClient,pickupPct,communicationSharePct,normalizedWaitingIndex,factor
39,638,1,BASELINE,past-avg,3.0736046296296298,10.772420509259259,105.60900804722222,0.9987678509230233,0.007959722222222222,0.13294583333333335,6.464686130256883,1.091221472247303,99.87678509230233,1.6702320711917642,0.8710726588205303,idleRoamingMode
39,638,1,BASELINE,past-avg-revisit,4.326559166666667,12.099388472222223,82.85622295833333,0.9861807732497387,0.012569444444444446,0.13801666666666668,5.1251737731513,1.7837286100614504,98.61807732497387,1.0980331491712707,1.2261653175954537,idleRoamingMode
39,638,1,BASELINE,past-avg-total,3.033571388888889,10.73764550925926,113.654435125,0.9991988854057818,0.007858333333333333,0.14142500000000002,6.954155166568736,1.0741221801009975,99.91988854057819,1.7996818663838816,0.8597270676807091,idleRoamingMode
39,638,1,BASELINE,random,2.8516956481481484,10.571052592592592,158.43206577777778,0.9998171368861024,0.006422222222222222,0.13549722222222224,9.687722225481899,0.8763878416965367,99.98171368861024,2.1098183391003467,0.8081827071813951,idleRoamingMode
39,638,1,RUSH_HOUR,none,4.607059490740741,12.354630555555556,81.47027071111111,0.9851053639846743,0.010227777777777778,0.13239444444444445,5.043816381558926,1.4430163951434458,98.51053639846742,1.2944595328625745,1.2138417943241246,idleRoamingMode
39,638,1,RUSH_HOUR,past-avg,3.49869212962963,11.149264953703703,103.74961019722222,0.996686694531522,0.008561111111111111,0.1406777777777778,6.36469330343781,1.1764665319182532,99.6686694531522,1.6432186891628815,0.9218154749146719,idleRoamingMode
39,638,1,RUSH_HOUR,past-avg-revisit,4.51037511574074,12.22499513888889,82.94400281388889,0.9861415882967608,0.011025,0.13889722222222223,5.130041537502256,1.5524438023690483,98.61415882967609,1.2598387503149409,1.1883679458815386,idleRoamingMode
39,638,1,RUSH_HOUR,past-avg-total,3.3921426851851852,11.034328055555555,111.25931838055556,0.9975400557297108,0.008306944444444443,0.14830277777777778,6.820295128794446,1.1332383878266992,99.75400557297108,1.7852867413476012,0.8937424341630561,idleRoamingMode
39,638,1,RUSH_HOUR,random,2.968913240740741,10.644371342592594,144.93152560833335,0.9997823058167885,0.006881944444444444,0.14826944444444445,8.862402237302828,0.9380833377356637,99.97823058167884,2.1544702320887996,0.7822323507166088,idleRoamingMode
39,638,1,SPATIAL_IMBALANCE,none,11.857973564814815,18.30760902777778,64.26819408055556,0.8854841518634622,0.018822222222222223,0.11454444444444443,4.304862901532541,3.2290860375523094,88.54841518634622,0.6085596221959857,1.8297062997551945,idleRoamingMode
39,638,1,SPATIAL_IMBALANCE,past-avg,2.9480751388888886,9.501986342592593,95.38129105277777,0.9992859630790666,0.006984722222222222,0.1731111111111111,5.835020015314255,0.9505167149401521,99.92859630790666,2.4784251342215153,0.45489320956003576,idleRoamingMode
39,638,1,SPATIAL_IMBALANCE,past-avg-revisit,11.459709074074075,17.944024953703703,65.8068774638889,0.8891631835597352,0.01986388888888889,0.1358,4.387772311288637,3.395424480443618,88.91631835597352,0.6836526359949657,1.7682533842385537,idleRoamingMode
39,638,1,SPATIAL_IMBALANCE,past-avg-total,2.9649175000000003,9.51552898148148,102.89478424444445,0.9993599791013583,0.007169444444444444,0.1807486111111111,6.29438883392513,0.977682175870205,99.93599791013582,2.5210964742347923,0.45749201567638537,idleRoamingMode
39,638,1,SPATIAL_IMBALANCE,random,3.173360185185185,9.703126203703704,171.40086029444444,0.999734413096482,0.008013888888888888,0.1486263888888889,10.482304343472128,1.0944039849499814,99.97344130964821,1.8546100519930677,0.4896550907698301,idleRoamingMode
