series,selectedConfig,algorithm,taxiCount,clientCount,taxiSeatCount,spawnScenario,runIndex,worldSeed,tickBlock,servedRequestsSum,finishedRequestsSum,waitingTimeSum,waitingTimeCount,rows,activeClientsMean,servedRequestsMean,finishedRequestsMean,calcTimeMillisMean,waitingTimeAvg
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg, minN=0",TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,10,9,77,7,6,21.9,7,1,4.0,7.0,6.0,0.016251,3.1285714285714286
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg, minN=0",TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,10,9,78,7,6,16.8,7,1,4.0,7.0,6.0,0.014656,2.4
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg, minN=0",TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,10,9,79,10,11,25.55,10,1,5.0,10.0,11.0,0.011553,2.555
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg, minN=0",TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,10,9,80,5,6,16.916666666666668,5,1,4.0,5.0,6.0,0.008385,3.3833333333333337
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg, minN=0",TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,10,9,81,9,8,22.65,9,1,4.0,9.0,8.0,0.005632,2.5166666666666666
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg, minN=0",TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,10,9,82,7,9,14.866666666666667,7,1,4.0,7.0,9.0,0.005957,2.123809523809524
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg, minN=0",TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,10,9,83,6,3,18.466666666666665,6,1,3.0,6.0,3.0,0.006127,3.0777777777777775
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg, minN=0",TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,10,9,84,5,9,20.7,5,1,4.0,5.0,9.0,0.00581,4.14
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg, minN=0",TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,10,9,85,9,6,23.333333333333332,9,1,5.0,9.0,6.0,0.006336,2.5925925925925926
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg, minN=0",TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,10,9,86,5,7,13.1,5,1,4.0,5.0,7.0,0.005077,2.62
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg, minN=0",TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_IMBALANCE,10,9,87,0,1,0.0,0,1,1.0,0.0,1.0,0.004979,
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,0,78,6,203.26666666666668,78,1,49.0,78.0,6.0,0.569979,2.605982905982906
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,1,106,29,281.03333333333336,106,1,131.0,106.0,29.0,0.661317,2.6512578616352203
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,2,98,64,274.0833333333333,98,1,182.0,98.0,64.0,0.756989,2.796768707482993
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,3,89,90,246.28333333333333,89,1,200.0,89.0,90.0,0.760791,2.7672284644194756
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,4,106,108,276.78333333333336,106,1,196.0,106.0,108.0,0.751301,2.611163522012579
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,5,99,90,264.18333333333334,99,1,192.0,99.0,90.0,0.811121,2.6685185185185185
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,6,91,91,249.43333333333334,91,1,199.0,91.0,91.0,0.834089,2.741025641025641
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,7,101,101,289.01666666666665,101,1,209.0,101.0,101.0,0.767127,2.8615511551155115
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,8,99,102,277.93333333333334,99,1,208.0,99.0,102.0,0.83709,2.8074074074074074
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,9,109,92,308.31666666666666,109,1,212.0,109.0,92.0,0.820042,2.8285932721712537
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,10,96,112,246.2,96,1,209.0,96.0,112.0,0.767664,2.564583333333333
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,11,84,90,245.3,84,1,192.0,84.0,90.0,0.617919,2.9202380952380955
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,12,90,105,234.36666666666667,90,1,195.0,90.0,105.0,0.771626,2.604074074074074
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,13,76,94,217.73333333333332,76,1,173.0,76.0,94.0,0.620973,2.864912280701754
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,14,96,73,300.51666666666665,96,1,172.0,96.0,73.0,0.772607,3.1303819444444443
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,15,140,101,367.8333333333333,140,1,210.0,140.0,101.0,1.364254,2.6273809523809524
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,16,165,100,461.96666666666664,165,1,267.0,165.0,100.0,1.289011,2.7997979797979795
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,17,195,141,538.9666666666667,195,1,341.0,195.0,141.0,1.460641,2.763931623931624
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,18,252,172,699.4333333333333,252,1,404.0,252.0,172.0,1.828414,2.7755291005291003
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,19,365,213,1004.8666666666667,365,1,535.0,365.0,213.0,2.50249,2.7530593607305938
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,20,523,281,1429.5166666666667,523,1,764.0,523.0,281.0,3.786838,2.733301465901848
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,21,701,382,1916.4333333333334,701,1,1069.0,701.0,382.0,5.986296,2.7338563956252973
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,22,839,558,2637.5666666666666,839,1,1446.0,839.0,558.0,7.318285,3.1437028208184348
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,23,821,690,3661.7,821,1,1811.0,821.0,690.0,7.584417,4.460048721071863
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,24,829,818,6303.083333333333,829,1,2118.0,829.0,818.0,9.54658,7.603236831523924
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,25,850,843,8736.066666666668,850,1,2472.0,850.0,843.0,11.719117,10.27772549019608
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,26,851,872,11331.533333333333,851,1,2785.0,851.0,872.0,15.318188,13.315550332941637
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,27,827,830,14245.783333333333,827,1,2938.0,827.0,830.0,15.151341,17.225856509471985
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,28,851,901,17311.1,851,1,2964.0,851.0,901.0,16.695998,20.342068155111633
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,29,822,867,18474.25,822,1,2804.0,822.0,867.0,15.214235,22.474756690997566
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,30,794,842,19785.266666666666,794,1,2497.0,794.0,842.0,12.613106,24.918471872376156
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,31,657,886,20655.016666666666,657,1,2002.0,657.0,886.0,11.254063,31.43838153221715
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,32,453,756,14593.783333333333,453,1,1469.0,453.0,756.0,7.586603,32.21585724797645
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,33,304,597,9371.383333333333,304,1,969.0,304.0,597.0,7.228657,30.826918859649123
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,34,201,436,5760.383333333333,201,1,629.0,201.0,436.0,7.642666,28.658623548922055
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,35,151,263,2829.9166666666665,151,1,418.0,151.0,263.0,6.773968,18.741169977924944
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,36,122,197,1666.6,122,1,306.0,122.0,197.0,6.97753,13.660655737704918
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,37,107,136,795.5,107,1,247.0,107.0,136.0,6.838688,7.434579439252336
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,38,86,116,522.9666666666667,86,1,216.0,86.0,116.0,7.056932,6.081007751937985
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,39,82,87,394.1166666666667,82,1,196.0,82.0,87.0,6.845177,4.80630081300813
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,40,87,98,328.46666666666664,87,1,201.0,87.0,98.0,7.084069,3.7754789272030647
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,41,100,90,700.9833333333333,100,1,199.0,100.0,90.0,7.177358,7.009833333333334
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,42,108,82,433.98333333333335,108,1,200.0,108.0,82.0,7.58394,4.018364197530865
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,43,107,99,334.3333333333333,107,1,216.0,107.0,99.0,7.627727,3.1246105919003115
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,44,87,113,267.8666666666667,87,1,214.0,87.0,113.0,6.607208,3.0789272030651342
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,45,106,103,329.5833333333333,106,1,202.0,106.0,103.0,6.733157,3.109276729559748
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,46,109,88,317.1,109,1,209.0,109.0,88.0,3.642315,2.9091743119266056
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,47,92,103,250.11666666666667,92,1,214.0,92.0,103.0,5.907704,2.718659420289855
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,48,102,104,303.5,102,1,208.0,102.0,104.0,1.944695,2.9754901960784315
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,49,86,96,242.7,86,1,199.0,86.0,96.0,1.106558,2.822093023255814
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,50,91,99,264.1666666666667,91,1,195.0,91.0,99.0,3.059928,2.9029304029304033
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,51,143,102,415.8333333333333,143,1,219.0,143.0,102.0,1.706169,2.9079254079254078
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,52,164,95,450.21666666666664,164,1,279.0,164.0,95.0,3.72767,2.7452235772357723
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,53,226,157,636.7166666666667,226,1,354.0,226.0,157.0,5.900656,2.817330383480826
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,54,241,159,674.3333333333334,241,1,427.0,241.0,159.0,4.741417,2.798063623789765
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,55,366,249,1156.2833333333333,366,1,575.0,366.0,249.0,7.503952,3.1592440801457196
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,56,551,293,1736.6,551,1,792.0,551.0,293.0,8.032922,3.1517241379310343
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,57,648,393,2198.4166666666665,648,1,1092.0,648.0,393.0,7.41629,3.3926183127572016
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,58,776,522,3068.8166666666666,776,1,1441.0,776.0,522.0,7.746884,3.9546606529209622
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,59,846,659,4795.983333333334,846,1,1828.0,846.0,659.0,7.604635,5.669011032308905
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,60,844,808,6842.45,844,1,2206.0,844.0,808.0,9.55373,8.107168246445497
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,61,784,811,8956.9,784,1,2623.0,784.0,811.0,11.505258,11.424617346938774
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,62,876,865,12921.7,876,1,2911.0,876.0,865.0,15.358061,14.750799086757992
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,63,890,911,16468.416666666668,890,1,3017.0,890.0,911.0,16.496029,18.50383895131086
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,64,868,888,18722.233333333334,868,1,3041.0,868.0,888.0,15.496686,21.569393241167436
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,65,910,916,21784.516666666666,910,1,2848.0,910.0,916.0,14.163085,23.939029304029305
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,66,798,862,20841.45,798,1,2500.0,798.0,862.0,11.6312,26.117105263157896
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,67,709,899,21690.066666666666,709,1,2032.0,709.0,899.0,9.278043,30.592477668077102
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,68,470,823,16442.8,470,1,1436.0,470.0,823.0,7.294875,34.98468085106383
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,69,295,606,8997.133333333333,295,1,945.0,295.0,606.0,7.057356,30.498757062146893
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,70,181,427,3526.116666666667,181,1,570.0,181.0,427.0,6.13853,19.48130755064457
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,71,116,235,1872.65,116,1,360.0,116.0,235.0,6.299706,16.14353448275862
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,72,99,177,588.0666666666667,99,1,251.0,99.0,177.0,3.718151,5.9400673400673405
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,73,108,123,288.18333333333334,108,1,221.0,108.0,123.0,1.14924,2.668364197530864
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,74,96,112,270.4,96,1,197.0,96.0,112.0,0.966974,2.8166666666666664
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,75,85,87,230.93333333333334,85,1,187.0,85.0,87.0,1.030984,2.716862745098039
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,76,99,100,271.6,99,1,190.0,99.0,100.0,1.138553,2.743434343434344
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,77,73,86,214.93333333333334,73,1,175.0,73.0,86.0,0.896621,2.9442922374429226
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,78,93,92,252.3,93,1,178.0,93.0,92.0,2.140383,2.7129032258064516
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,79,79,79,224.03333333333333,79,1,169.0,79.0,79.0,0.975105,2.8358649789029537
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,80,106,87,295.71666666666664,106,1,190.0,106.0,87.0,1.093465,2.789779874213836
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,81,94,98,262.06666666666666,94,1,189.0,94.0,98.0,1.12516,2.7879432624113476
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,82,98,99,270.75,98,1,194.0,98.0,99.0,1.098287,2.7627551020408165
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,83,103,87,292.9166666666667,103,1,201.0,103.0,87.0,1.237084,2.8438511326860842
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,84,101,98,306.6,101,1,214.0,101.0,98.0,1.212765,3.0356435643564357
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,85,101,98,269.8833333333333,101,1,208.0,101.0,98.0,1.083327,2.672112211221122
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,86,58,104,166.2,58,1,190.0,58.0,104.0,0.606514,2.86551724137931
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,87,0,92,0.0,0,1,100.0,0.0,92.0,0.236324,
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,88,0,41,0.0,0,1,33.0,0.0,41.0,0.303503,
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,89,0,14,0.0,0,1,5.0,0.0,14.0,0.246271,
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,0,90,0,1,0.0,0,1,1.0,0.0,1.0,0.332965,
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,1,0,86,8,223.6,86,1,53.0,86.0,8.0,0.669291,2.6
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,1,1,87,35,232.76666666666668,87,1,123.0,87.0,35.0,0.578153,2.6754789272030655
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,1,2,97,63,258.6,97,1,165.0,97.0,63.0,0.791256,2.6659793814432993
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,1,3,100,73,269.21666666666664,100,1,190.0,100.0,73.0,0.836336,2.6921666666666666
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,1,4,107,98,322.01666666666665,107,1,219.0,107.0,98.0,0.762297,3.0095015576323987
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,1,5,100,104,286.51666666666665,100,1,212.0,100.0,104.0,0.739381,2.8651666666666666
Selected P2P,"k=1, r=2000, greedy, shortcuts=1, roam=past-avg-revisit, minN=0",TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,1,6,88,108,241.4,88,1,206.0,88.0,108.0,0.790597,2.743181818181818
