metric,algorithm,taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRequestRepublishTicks,p2pRqsRadius,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,runs,avgMean,avgStd,avgMin,avgMax,countMean,countMin,countMax,rawRows,servedRatioMean
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,1000,nearest,1,4,1,1,200,True,past-avg-total,past-avg-total,4,3274.1525,36.808742054933965,3247.51,3328.07,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,1000,nearest,1,4,1,1,200,True,random,random,4,2441.0475,20.926301433045357,2423.7,2471.36,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,greedy,1,4,0,1,200,False,none,none,4,2610.87,11.912416491487642,2598.85,2624.18,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,greedy,1,4,0,1,200,True,past-avg,past-avg,4,3119.8075,35.68658139506587,3083.65,3168.86,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,greedy,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,2509.955,24.50468866700153,2481.08,2541.01,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,greedy,1,4,0,1,200,True,past-avg-total,past-avg-total,4,3132.685,41.72886650749075,3089.6,3189.7,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,greedy,1,4,0,1,200,True,random,random,4,2509.955,24.50468866700153,2481.08,2541.01,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,greedy,1,4,1,1,200,False,none,none,4,2605.3475,16.53203229087919,2589.08,2623.52,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,greedy,1,4,1,1,200,True,past-avg,past-avg,4,3112.015,42.83657743875755,3074.17,3173.25,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,greedy,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,2510.8050000000003,21.00876245760312,2486.94,2538.16,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,greedy,1,4,1,1,200,True,past-avg-total,past-avg-total,4,3102.6475,48.27911168403986,3065.1,3173.14,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,greedy,1,4,1,1,200,True,random,random,4,2510.8050000000003,21.00876245760312,2486.94,2538.16,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,nearest,1,4,0,1,200,False,none,none,4,2610.87,11.912416491487642,2598.85,2624.18,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,nearest,1,4,0,1,200,True,past-avg,past-avg,4,3119.8075,35.68658139506587,3083.65,3168.86,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,nearest,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,2509.955,24.50468866700153,2481.08,2541.01,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,nearest,1,4,0,1,200,True,past-avg-total,past-avg-total,4,3132.685,41.72886650749075,3089.6,3189.7,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,nearest,1,4,0,1,200,True,random,random,4,2509.955,24.50468866700153,2481.08,2541.01,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,nearest,1,4,1,1,200,False,none,none,4,2605.3475,16.53203229087919,2589.08,2623.52,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,nearest,1,4,1,1,200,True,past-avg,past-avg,4,3112.015,42.83657743875755,3074.17,3173.25,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,nearest,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,2510.8050000000003,21.00876245760312,2486.94,2538.16,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,nearest,1,4,1,1,200,True,past-avg-total,past-avg-total,4,3102.6475,48.27911168403986,3065.1,3173.14,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,nearest,1,4,1,1,200,True,random,random,4,2510.8050000000003,21.00876245760312,2486.94,2538.16,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,1,4,0,1,200,False,none,none,4,2683.3675000000003,20.720108389356,2654.86,2702.55,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,1,4,0,1,200,True,past-avg,past-avg,4,3056.1525,42.320780061336116,3012.21,3113.99,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,2664.88,25.463276825001522,2633.46,2695.66,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,1,4,0,1,200,True,past-avg-total,past-avg-total,4,3061.715,39.936321396276135,3013.19,3109.46,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,1,4,0,1,200,True,random,random,4,2664.88,25.463276825001522,2633.46,2695.66,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,1,4,1,1,200,False,none,none,4,2680.8025,22.158979180759655,2649.83,2701.8,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,1,4,1,1,200,True,past-avg,past-avg,4,3041.4825,48.33469173378495,2983.97,3102.26,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,2664.3375,24.851488721335496,2635.0,2695.73,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,1,4,1,1,200,True,past-avg-total,past-avg-total,4,3048.2925,37.200699254180705,3012.07,3100.38,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,1,4,1,1,200,True,random,random,4,2664.3375,24.851488721335496,2635.0,2695.73,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,1,4,0,1,200,False,none,none,4,2683.3675000000003,20.720108389356,2654.86,2702.55,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,1,4,0,1,200,True,past-avg,past-avg,4,3056.1525,42.320780061336116,3012.21,3113.99,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,2664.88,25.463276825001522,2633.46,2695.66,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,1,4,0,1,200,True,past-avg-total,past-avg-total,4,3061.715,39.936321396276135,3013.19,3109.46,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,1,4,0,1,200,True,random,random,4,2664.88,25.463276825001522,2633.46,2695.66,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,1,4,1,1,200,False,none,none,4,2680.8025,22.158979180759655,2649.83,2701.8,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,1,4,1,1,200,True,past-avg,past-avg,4,3041.4825,48.33469173378495,2983.97,3102.26,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,2664.3375,24.851488721335496,2635.0,2695.73,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,1,4,1,1,200,True,past-avg-total,past-avg-total,4,3048.2925,37.200699254180705,3012.07,3100.38,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,1,4,1,1,200,True,random,random,4,2664.3375,24.851488721335496,2635.0,2695.73,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,1,4,0,1,200,False,none,none,4,3102.4025,43.08376908225803,3041.71,3143.34,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,1,4,0,1,200,True,past-avg,past-avg,4,3315.6775,28.616635459117045,3287.09,3348.97,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,2440.1949999999997,20.625389693288458,2419.47,2468.76,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,1,4,0,1,200,True,past-avg-total,past-avg-total,4,3293.1175,42.45176900515046,3245.92,3346.24,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,1,4,0,1,200,True,random,random,4,2440.1949999999997,20.625389693288458,2419.47,2468.76,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,1,4,1,1,200,False,none,none,4,3042.165,51.67694682673629,2969.92,3086.71,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,1,4,1,1,200,True,past-avg,past-avg,4,3272.05,38.91598900195142,3224.07,3316.78,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,2440.23,20.26896807108515,2417.54,2466.84,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,1,4,1,1,200,True,past-avg-total,past-avg-total,4,3249.54,24.96977506239626,3233.02,3285.98,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,1,4,1,1,200,True,random,random,4,2440.23,20.26896807108515,2417.54,2466.84,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,1,4,0,1,200,False,none,none,4,3102.4025,43.08376908225803,3041.71,3143.34,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,1,4,0,1,200,True,past-avg,past-avg,4,3315.6775,28.616635459117045,3287.09,3348.97,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,2440.1949999999997,20.625389693288458,2419.47,2468.76,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,1,4,0,1,200,True,past-avg-total,past-avg-total,4,3293.1175,42.45176900515046,3245.92,3346.24,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,1,4,0,1,200,True,random,random,4,2440.1949999999997,20.625389693288458,2419.47,2468.76,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,1,4,1,1,200,False,none,none,4,3042.165,51.67694682673629,2969.92,3086.71,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,1,4,1,1,200,True,past-avg,past-avg,4,3272.05,38.91598900195142,3224.07,3316.78,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,2440.23,20.26896807108515,2417.54,2466.84,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,1,4,1,1,200,True,past-avg-total,past-avg-total,4,3249.54,24.96977506239626,3233.02,3285.98,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,1,4,1,1,200,True,random,random,4,2440.23,20.26896807108515,2417.54,2466.84,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,1,4,0,1,200,False,none,none,4,2611.165,16.778614364720323,2595.4,2630.61,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,1,4,0,1,200,True,past-avg,past-avg,4,3122.5,36.13633905087778,3092.93,3174.74,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,2513.02,25.119462573868972,2482.27,2543.58,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,1,4,0,1,200,True,past-avg-total,past-avg-total,4,3127.2574999999997,35.176201590469205,3101.7,3179.29,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,1,4,0,1,200,True,random,random,4,2513.02,25.119462573868972,2482.27,2543.58,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,1,4,1,1,200,False,none,none,4,2607.9225,14.876333273581501,2593.03,2620.85,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,1,4,1,1,200,True,past-avg,past-avg,4,3072.2725,41.271456944640704,3033.0,3130.31,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,2517.23,24.19438915671713,2490.21,2548.76,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,1,4,1,1,200,True,past-avg-total,past-avg-total,4,3066.87,40.641624803477804,3035.83,3126.66,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,1,4,1,1,200,True,random,random,4,2517.23,24.19438915671713,2490.21,2548.76,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,1,4,0,1,200,False,none,none,4,2611.165,16.778614364720323,2595.4,2630.61,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,1,4,0,1,200,True,past-avg,past-avg,4,3122.5,36.13633905087778,3092.93,3174.74,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,2513.02,25.119462573868972,2482.27,2543.58,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,1,4,0,1,200,True,past-avg-total,past-avg-total,4,3127.2574999999997,35.176201590469205,3101.7,3179.29,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,1,4,0,1,200,True,random,random,4,2513.02,25.119462573868972,2482.27,2543.58,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,1,4,1,1,200,False,none,none,4,2607.9225,14.876333273581501,2593.03,2620.85,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,1,4,1,1,200,True,past-avg,past-avg,4,3072.2725,41.271456944640704,3033.0,3130.31,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,2517.23,24.19438915671713,2490.21,2548.76,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,1,4,1,1,200,True,past-avg-total,past-avg-total,4,3066.87,40.641624803477804,3035.83,3126.66,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,nearest,1,4,1,1,200,True,random,random,4,2517.23,24.19438915671713,2490.21,2548.76,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,1,4,0,1,200,False,none,none,4,2682.2,21.274968076748515,2656.34,2708.32,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,1,4,0,1,200,True,past-avg,past-avg,4,3057.7825000000003,38.90865402880618,3029.12,3115.26,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,2663.5525,24.836358260958292,2631.97,2692.58,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,1,4,0,1,200,True,past-avg-total,past-avg-total,4,3060.1575000000003,39.99384067161676,3018.77,3114.57,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,1,4,0,1,200,True,random,random,4,2663.5525,24.836358260958292,2631.97,2692.58,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,1,4,1,1,200,False,none,none,4,2687.2225,24.477699204241762,2654.46,2713.73,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,1,4,1,1,200,True,past-avg,past-avg,4,3024.3875,43.73702883903614,2976.74,3082.44,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,2668.9075000000003,24.874971859280524,2638.32,2699.25,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,1,4,1,1,200,True,past-avg-total,past-avg-total,4,3023.375,42.94451109668524,2986.3,3084.66,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,greedy,1,4,1,1,200,True,random,random,4,2668.9075000000003,24.874971859280524,2638.32,2699.25,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,1,4,0,1,200,False,none,none,4,2682.2,21.274968076748515,2656.34,2708.32,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,1,4,0,1,200,True,past-avg,past-avg,4,3057.7825000000003,38.90865402880618,3029.12,3115.26,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,2663.5525,24.836358260958292,2631.97,2692.58,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,1,4,0,1,200,True,past-avg-total,past-avg-total,4,3060.1575000000003,39.99384067161676,3018.77,3114.57,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,1,4,0,1,200,True,random,random,4,2663.5525,24.836358260958292,2631.97,2692.58,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,1,4,1,1,200,False,none,none,4,2687.2225,24.477699204241762,2654.46,2713.73,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,1,4,1,1,200,True,past-avg,past-avg,4,3024.3875,43.73702883903614,2976.74,3082.44,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,1,4,1,1,200,True,past-avg-revisit,past-avg-revisit,4,2668.9075000000003,24.874971859280524,2638.32,2699.25,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,1,4,1,1,200,True,past-avg-total,past-avg-total,4,3023.375,42.94451109668524,2986.3,3084.66,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,3000,nearest,1,4,1,1,200,True,random,random,4,2668.9075000000003,24.874971859280524,2638.32,2699.25,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,1,4,0,1,200,False,none,none,4,8239.744999999999,46.277750233417784,8181.08,8293.05,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,1,4,0,1,200,True,past-avg,past-avg,4,1987.4025,33.720222789892674,1948.29,2029.96,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,1,4,0,1,200,True,past-avg-revisit,past-avg-revisit,4,4841.8175,30.14592772387921,4797.87,4861.9,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,1,4,0,1,200,True,past-avg-total,past-avg-total,4,1740.3275,7.455174377571565,1732.21,1747.73,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,1,4,0,1,200,True,random,random,4,4841.8175,30.14592772387921,4797.87,4861.9,27762.0,27762,27762,4,1.0
Client Travel Time [min],TaxiAlgorithmP2PCollector,1685,27762,1,SPATIAL_IMBALANCE,0,15,1000,greedy,1,4,1,1,200,False,none,none,4,8239.744999999999,46.277750233417784,8181.08,8293.05,27762.0,27762,27762,4,1.0
