variant_k,kHops,spawnScenario,taxiCount,taxiSeatCount,p2pRqsRadius,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,idleRoamingMode,Calculation Time [millis],Client Travel Time [min],Client Waiting Time [min],Simulation Time [millis],Taxi Travel Distance [km]
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,3000,1,4,1,random,0.0,690.8149999999999,232.70499999999998,0.01,101765.265
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,1000,1,4,0,none,2.545,3102.4025,1263.1675,2.95,242083.7225
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,1000,1,4,0,past-avg,3.34,3315.6775,1588.77,3.7824999999999998,292330.6825
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,1000,1,4,0,past-avg-revisit,1.4775,2440.1949999999997,630.5325,1.94,485582.0975
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,1000,1,4,0,past-avg-total,3.21,3293.1175,1559.2575,3.6550000000000002,344425.6625
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,1000,1,4,0,random,1.475,2440.1949999999997,630.5325,1.935,485582.0975
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,1000,1,4,1,none,2.515,3042.165,1215.4850000000001,2.915,244111.22999999998
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,1000,1,4,1,past-avg,3.3475,3272.05,1542.0249999999999,3.78,294304.4225
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,1000,1,4,1,past-avg-revisit,1.5,2440.23,629.8075,1.9525000000000001,490316.3875
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,1000,1,4,1,past-avg-total,3.4375,3249.54,1515.52,3.9425,346142.9925
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,1000,1,4,1,random,1.5175,2440.23,629.8075,1.9875,490316.3875
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,2000,1,4,0,none,2.23,2611.165,801.1625,2.645,265846.36
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,2000,1,4,0,past-avg,3.1775,3122.5,1362.9075,3.625,297391.02
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,2000,1,4,0,past-avg-revisit,1.455,2513.02,700.505,1.8975,447836.65
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,2000,1,4,0,past-avg-total,3.1875,3127.2574999999997,1366.4775,3.6550000000000002,349937.4425
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,2000,1,4,0,random,1.475,2513.02,700.505,1.9224999999999999,447836.65
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,2000,1,4,1,none,2.29,2607.9225,798.8125,2.705,266344.0575
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,2000,1,4,1,past-avg,3.3525,3072.2725,1311.6399999999999,3.81,299843.015
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,2000,1,4,1,past-avg-revisit,1.6425,2517.23,703.5525,2.0875,447956.495
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,2000,1,4,1,past-avg-total,3.3025,3066.87,1305.4625,3.7725,352328.21499999997
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,2000,1,4,1,random,1.65,2517.23,703.5525,2.1100000000000003,447956.495
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,3000,1,4,0,none,1.7575,2682.2,874.165,2.1775,277418.3675
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,3000,1,4,0,past-avg,3.175,3057.7825000000003,1281.73,3.6275,307113.3575
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,3000,1,4,0,past-avg-revisit,1.7349999999999999,2663.5525,856.4275,2.1925,446698.54
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,3000,1,4,0,past-avg-total,3.1725,3060.1575000000003,1284.1100000000001,3.6425,361796.355
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,3000,1,4,0,random,1.6975,2663.5525,856.4275,2.1475,446698.54
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,3000,1,4,1,none,2.0774999999999997,2687.2225,878.5925,2.505,277653.5575
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,3000,1,4,1,past-avg,3.4325,3024.3875,1246.7875,3.895,308834.35250000004
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,3000,1,4,1,past-avg-revisit,2.0175,2668.9075000000003,859.7025,2.485,446997.065
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,3000,1,4,1,past-avg-total,3.43,3023.375,1245.5175,3.9075,363727.31
P2PCollector+greedy (k=2),2,RUSH_HOUR,1685,1,3000,1,4,1,random,2.02,2668.9075000000003,859.7025,2.49,446997.065
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,1000,1,4,0,none,0.02,1664.5900000000001,1262.07,0.02,37210.36
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,1000,1,4,0,past-avg,0.01,512.835,120.16749999999999,0.01,103720.8475
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,1000,1,4,0,past-avg-revisit,0.01,527.33,139.175,0.01,301482.4225
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,1000,1,4,0,past-avg-total,0.01,515.0,120.81,0.01,116742.6675
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,1000,1,4,0,random,0.01,527.33,139.175,0.01,301482.4225
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,1000,1,4,1,none,0.02,1647.0425,1244.7175,0.02,37754.5
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,1000,1,4,1,past-avg,0.01,516.0125,125.5675,0.01,103456.4825
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,1000,1,4,1,past-avg-revisit,0.01,526.9200000000001,138.67,0.01,298519.1925
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,1000,1,4,1,past-avg-total,0.01,514.4275,120.81,0.01,117475.6625
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,1000,1,4,1,random,0.01,526.9200000000001,138.67,0.01,298519.1925
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,2000,1,4,0,none,0.01,888.27,528.01,0.02,70925.045
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,2000,1,4,0,past-avg,0.0,555.8075,160.95,0.01,91017.0675
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,2000,1,4,0,past-avg-revisit,0.0,571.1,176.8125,0.01,119159.4425
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,2000,1,4,0,past-avg-total,0.0,557.1175000000001,162.3725,0.01,95470.8075
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,2000,1,4,0,random,0.0,571.1,176.8125,0.01,119159.4425
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,2000,1,4,1,none,0.01,870.4125,506.84749999999997,0.02,71507.53
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,2000,1,4,1,past-avg,0.0,555.5225,160.6625,0.01,90910.95999999999
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,2000,1,4,1,past-avg-revisit,0.0,571.2075,176.9125,0.01,118886.65
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,2000,1,4,1,past-avg-total,0.0,557.1175000000001,162.3725,0.01,95470.8075
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,2000,1,4,1,random,0.0,571.2075,176.9125,0.01,118886.65
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,3000,1,4,0,none,0.0,648.5825,253.4875,0.01,87565.185
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,3000,1,4,0,past-avg,0.0,644.425,249.3375,0.01,90468.12
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,3000,1,4,0,past-avg-revisit,0.0,645.2875,250.19,0.01,96008.2025
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,3000,1,4,0,past-avg-total,0.0,644.075,248.985,0.01,96612.5375
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,3000,1,4,0,random,0.0,645.2875,250.19,0.01,96008.2025
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,3000,1,4,1,none,0.0,648.375,253.34500000000003,0.01,87450.5525
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,3000,1,4,1,past-avg,0.0,643.885,248.79500000000002,0.01,90488.6975
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,3000,1,4,1,past-avg-revisit,0.0,645.095,249.9975,0.01,95930.3075
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,3000,1,4,1,past-avg-total,0.0,644.075,248.985,0.01,96612.5375
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,39,1,3000,1,4,1,random,0.0,645.095,249.9975,0.01,95930.3075
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,1000,1,4,0,none,3.5300000000000002,8224.04,6392.9,3.9625,82716.385
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,1000,1,4,0,past-avg,2.7475,1979.995,409.455,3.2075,352457.1075
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,1000,1,4,0,past-avg-revisit,3.6925,4837.5575,3581.39,4.2625,755903.52
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,1000,1,4,0,past-avg-total,2.6174999999999997,1740.16,143.285,3.0925000000000002,436590.0525
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,1000,1,4,0,random,3.68,4837.5575,3581.39,4.2475,755903.52
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,1000,1,4,1,none,3.51,8113.0975,6312.765,3.9375,87413.4725
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,1000,1,4,1,past-avg,2.7325,1962.69,389.9975,3.195,354114.9075
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,1000,1,4,1,past-avg-revisit,3.6425,4795.725,3535.9049999999997,4.2075000000000005,755528.7075
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,1000,1,4,1,past-avg-total,2.87,1740.5825,143.76749999999998,3.3975,436440.7525
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,1000,1,4,1,random,3.6775,4795.725,3535.9049999999997,4.245,755528.7075
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,2000,1,4,0,none,3.64,7260.28,5769.7425,4.0725,115841.36
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,2000,1,4,0,past-avg,1.665,1951.7725,368.365,2.1075,333473.075
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,2000,1,4,0,past-avg-revisit,3.665,4526.55,3243.025,4.23,745755.465
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,2000,1,4,0,past-avg-total,1.4024999999999999,1792.595,191.1025,1.865,489077.065
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,2000,1,4,0,random,3.6975000000000002,4526.55,3243.025,4.2675,745755.465
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,2000,1,4,1,none,3.6375,7016.16,5578.1325,4.0625,127810.7175
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,2000,1,4,1,past-avg,1.615,1922.3925,335.655,2.0425,334704.36
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,2000,1,4,1,past-avg-revisit,3.6774999999999998,4457.46,3164.075,4.2375,746025.8175
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,2000,1,4,1,past-avg-total,1.4425,1792.635,190.98000000000002,1.9075,487466.825
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,2000,1,4,1,random,3.6925,4457.46,3164.075,4.2524999999999995,746025.8175
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,3000,1,4,0,none,4.300000000000001,6387.2325,4996.275,4.785,149948.39
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,3000,1,4,0,past-avg,1.56,1948.94,355.4075,1.99,332608.725
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,3000,1,4,0,past-avg-revisit,3.6075,4150.5175,2816.31,4.16,738787.13
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,3000,1,4,0,past-avg-total,1.6749999999999998,1873.2224999999999,270.01750000000004,2.1325,494881.375
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,3000,1,4,0,random,3.5925000000000002,4150.5175,2816.31,4.1475,738787.13
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,3000,1,4,1,none,4.045,6055.3425,4728.9825,4.48,166732.51
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,3000,1,4,1,past-avg,1.665,1934.995,339.6575,2.1,334660.885
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,3000,1,4,1,past-avg-revisit,3.6725000000000003,4066.1475,2722.4825,4.2275,737090.635
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,3000,1,4,1,past-avg-total,1.85,1873.6975,270.375,2.3075,494256.07499999995
P2PCollector+greedy (k=2),2,SPATIAL_IMBALANCE,1685,1,3000,1,4,1,random,3.64,4066.1475,2722.4825,4.195,737090.635
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,1000,1,4,0,none,0.02,2337.4975,1736.9125,0.02,29151.670000000002
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,1000,1,4,0,past-avg,0.01,581.225,135.7775,0.01,114842.0175
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,1000,1,4,0,past-avg-revisit,0.01,587.7175,150.02,0.01,333901.1975
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,1000,1,4,0,past-avg-total,0.005,549.845,107.41499999999999,0.01,136646.505
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,1000,1,4,0,random,0.01,587.7175,150.02,0.01,333901.1975
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,1000,1,4,1,none,0.02,2337.5225,1736.9575,0.02,29154.95
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,1000,1,4,1,past-avg,0.01,581.23,135.7825,0.01,114836.9825
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,1000,1,4,1,past-avg-revisit,0.01,588.135,150.445,0.01,333598.4625
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,1000,1,4,1,past-avg-total,0.0075,550.1775,107.735,0.01,136669.21
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,1000,1,4,1,random,0.01,588.135,150.445,0.01,333598.4625
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,2000,1,4,0,none,0.02,1280.6725,870.885,0.02,69023.22
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,2000,1,4,0,past-avg,0.0,615.71,170.5475,0.01,103497.265
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,2000,1,4,0,past-avg-revisit,0.0,629.3725,184.815,0.01,144133.1725
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,2000,1,4,0,past-avg-total,0.0,615.01,169.355,0.01,107247.7225
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,2000,1,4,0,random,0.0,629.3725,184.815,0.01,144133.1725
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,2000,1,4,1,none,0.02,1280.125,850.605,0.02,69011.8725
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,2000,1,4,1,past-avg,0.0,617.63,172.475,0.01,103735.3575
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,2000,1,4,1,past-avg-revisit,0.0,629.0374999999999,184.475,0.01,144311.6
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,2000,1,4,1,past-avg-total,0.0,614.6800000000001,169.0,0.01,106947.74250000001
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,2000,1,4,1,random,0.0,629.0374999999999,184.475,0.01,144311.6
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,3000,1,4,0,none,0.01,772.38,338.67,0.0125,90612.2125
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,3000,1,4,0,past-avg,0.0,676.705,230.845,0.01,100911.8125
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,3000,1,4,0,past-avg-revisit,0.0,683.685,237.9025,0.01,106056.55249999999
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,3000,1,4,0,past-avg-total,0.0,675.395,229.49,0.01,103198.4975
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,3000,1,4,0,random,0.0,683.685,237.9025,0.01,106056.55249999999
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,3000,1,4,1,none,0.01,773.4025,339.53499999999997,0.01,90662.105
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,3000,1,4,1,past-avg,0.0,676.705,230.845,0.01,100911.8125
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,3000,1,4,1,past-avg-revisit,0.0,682.8199999999999,237.045,0.01,106189.92
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,3000,1,4,1,past-avg-total,0.0,675.4925000000001,229.6025,0.01,103392.0
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,39,1,3000,1,4,1,random,0.0,682.8199999999999,237.045,0.01,106189.92
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,1000,1,4,0,none,4.27,11103.6475,9208.065,4.73,53379.770000000004
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,1000,1,4,0,past-avg,3.8449999999999998,4898.2075,3570.9624999999996,4.35,284981.775
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,1000,1,4,0,past-avg-revisit,3.98,5941.735000000001,4434.39,4.5649999999999995,774830.5125
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,1000,1,4,0,past-avg-total,3.61,3914.6525,2405.4125,4.1125,402232.1375
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,1000,1,4,0,random,3.9699999999999998,5941.735000000001,4434.39,4.555,774830.5125
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,1000,1,4,1,none,4.2375,10999.775,9088.1775,4.695,57343.8975
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,1000,1,4,1,past-avg,3.79,4832.1075,3491.9775,4.28,290125.42
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,1000,1,4,1,past-avg-revisit,3.9299999999999997,5856.295,4365.2225,4.51,775001.815
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,1000,1,4,1,past-avg-total,3.605,3812.6,2283.935,4.1175,408093.12
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,1000,1,4,1,random,3.94,5856.295,4365.2225,4.5275,775001.815
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,2000,1,4,0,none,4.3425,10425.59,8387.0275,4.805,76814.4375
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,2000,1,4,0,past-avg,3.91,4613.735000000001,3220.395,4.407500000000001,295205.835
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,2000,1,4,0,past-avg-revisit,3.875,5104.4675,3611.18,4.45,752881.6925
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,2000,1,4,0,past-avg-total,3.36,3111.5775,1465.6775,3.865,442712.2425
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,2000,1,4,0,random,3.8425,5104.4675,3611.18,4.41,752881.6925
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,2000,1,4,1,none,4.3725,10097.3675,8189.81,4.83,90288.5625
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,2000,1,4,1,past-avg,3.89,4408.6625,2975.4025,4.387499999999999,308757.53
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,2000,1,4,1,past-avg-revisit,3.8175,4875.3375,3390.495,4.39,749272.3200000001
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,2000,1,4,1,past-avg-total,3.1975,2924.3525,1250.5900000000001,3.7025,453433.45
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,2000,1,4,1,random,3.8725,4875.3375,3390.495,4.45,749272.3200000001
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,3000,1,4,0,none,5.2875,9556.635,7357.3325,5.77,106960.0675
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,3000,1,4,0,past-avg,3.955,4193.3125,2706.925,4.445,312883.7625
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,3000,1,4,0,past-avg-revisit,3.8024999999999998,4290.4025,2794.3175,4.38,732206.14
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,3000,1,4,0,past-avg-total,2.8575,2384.0375,622.5825,3.3575,480762.28500000003
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,3000,1,4,0,random,3.815,4290.4025,2794.3175,4.3875,732206.14
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,3000,1,4,1,none,5.27,8810.395,6925.84,5.7375,136670.2375
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,3000,1,4,1,past-avg,3.9074999999999998,3888.1175000000003,2347.3450000000003,4.41,331797.385
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,3000,1,4,1,past-avg-revisit,3.7175000000000002,4080.7325,2568.5825,4.282500000000001,727520.1425000001
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,3000,1,4,1,past-avg-total,2.7975000000000003,2307.3625,533.0975,3.305,485905.0225
P2PCollector+greedy (k=2),2,SPATIAL_ISLANDS,1685,1,3000,1,4,1,random,3.69,4080.7325,2568.5825,4.2575,727520.1425000001
P2PCollector+nearest (k=0),0,BASELINE,39,1,1000,1,4,0,none,0.0125,772.66,293.9975,0.02,70143.645
P2PCollector+nearest (k=0),0,BASELINE,39,1,1000,1,4,0,past-avg,0.01,644.4425,184.3075,0.015,118524.65
P2PCollector+nearest (k=0),0,BASELINE,39,1,1000,1,4,0,past-avg-revisit,0.01,585.095,119.4875,0.01,267624.1325
P2PCollector+nearest (k=0),0,BASELINE,39,1,1000,1,4,0,past-avg-total,0.01,613.1775,150.7825,0.01,137980.855
P2PCollector+nearest (k=0),0,BASELINE,39,1,1000,1,4,0,random,0.01,585.095,119.4875,0.01,267624.1325
P2PCollector+nearest (k=0),0,BASELINE,39,1,1000,1,4,1,none,0.01,772.66,293.9975,0.02,70143.645
P2PCollector+nearest (k=0),0,BASELINE,39,1,1000,1,4,1,past-avg,0.01,644.4425,184.3075,0.0125,118524.65
P2PCollector+nearest (k=0),0,BASELINE,39,1,1000,1,4,1,past-avg-revisit,0.01,585.095,119.4875,0.01,267624.1325
P2PCollector+nearest (k=0),0,BASELINE,39,1,1000,1,4,1,past-avg-total,0.01,613.1775,150.7825,0.01,137980.855
P2PCollector+nearest (k=0),0,BASELINE,39,1,1000,1,4,1,random,0.01,585.095,119.4875,0.01,267624.1325
P2PCollector+nearest (k=0),0,BASELINE,39,1,2000,1,4,0,none,0.0,645.3125,177.8375,0.01,84310.575
P2PCollector+nearest (k=0),0,BASELINE,39,1,2000,1,4,0,past-avg,0.0,634.1625,164.8625,0.01,98589.2125
P2PCollector+nearest (k=0),0,BASELINE,39,1,2000,1,4,0,past-avg-revisit,0.0,627.7425000000001,157.97,0.01,105022.5825
P2PCollector+nearest (k=0),0,BASELINE,39,1,2000,1,4,0,past-avg-total,0.0,636.4825,167.2475,0.01,105599.58
P2PCollector+nearest (k=0),0,BASELINE,39,1,2000,1,4,0,random,0.0,627.7425000000001,157.97,0.01,105022.5825
P2PCollector+nearest (k=0),0,BASELINE,39,1,2000,1,4,1,none,0.0,645.3125,177.8375,0.01,84310.575
P2PCollector+nearest (k=0),0,BASELINE,39,1,2000,1,4,1,past-avg,0.0,634.1625,164.8625,0.01,98589.2125
P2PCollector+nearest (k=0),0,BASELINE,39,1,2000,1,4,1,past-avg-revisit,0.0,627.7425000000001,157.97,0.01,105022.5825
P2PCollector+nearest (k=0),0,BASELINE,39,1,2000,1,4,1,past-avg-total,0.0,636.4825,167.2475,0.01,105599.58
P2PCollector+nearest (k=0),0,BASELINE,39,1,2000,1,4,1,random,0.0,627.7425000000001,157.97,0.01,105022.5825
P2PCollector+nearest (k=0),0,BASELINE,39,1,3000,1,4,0,none,0.0,704.9175,234.8875,0.01,95082.09
P2PCollector+nearest (k=0),0,BASELINE,39,1,3000,1,4,0,past-avg,0.0,702.33,232.2825,0.01,99591.5475
P2PCollector+nearest (k=0),0,BASELINE,39,1,3000,1,4,0,past-avg-revisit,0.0,700.77,230.72,0.01,103361.065
P2PCollector+nearest (k=0),0,BASELINE,39,1,3000,1,4,0,past-avg-total,0.0,702.0275,231.98250000000002,0.01,104542.52
P2PCollector+nearest (k=0),0,BASELINE,39,1,3000,1,4,0,random,0.0,700.77,230.72,0.01,103361.065
P2PCollector+nearest (k=0),0,BASELINE,39,1,3000,1,4,1,none,0.0,704.9175,234.8875,0.01,95082.09
P2PCollector+nearest (k=0),0,BASELINE,39,1,3000,1,4,1,past-avg,0.0,702.33,232.2825,0.01,99591.5475
P2PCollector+nearest (k=0),0,BASELINE,39,1,3000,1,4,1,past-avg-revisit,0.0,700.77,230.72,0.01,103361.065
P2PCollector+nearest (k=0),0,BASELINE,39,1,3000,1,4,1,past-avg-total,0.0,702.0275,231.98250000000002,0.01,104542.52
P2PCollector+nearest (k=0),0,BASELINE,39,1,3000,1,4,1,random,0.0,700.77,230.72,0.01,103361.065
P2PCollector+nearest (k=0),0,BASELINE,1685,1,1000,1,4,0,none,1.9675,2103.59,233.3075,2.385,266149.8575
P2PCollector+nearest (k=0),0,BASELINE,1685,1,1000,1,4,0,past-avg,2.815,2344.16,511.53,3.29,346986.45
P2PCollector+nearest (k=0),0,BASELINE,1685,1,1000,1,4,0,past-avg-revisit,1.7625,1975.1225,86.155,2.2725,678678.885
P2PCollector+nearest (k=0),0,BASELINE,1685,1,1000,1,4,0,past-avg-total,2.805,2204.0625,350.055,3.3075,417568.58999999997
P2PCollector+nearest (k=0),0,BASELINE,1685,1,1000,1,4,0,random,1.8675,1975.1225,86.155,2.3975,678678.885
P2PCollector+nearest (k=0),0,BASELINE,1685,1,1000,1,4,1,none,1.85,2103.59,233.3075,2.255,266149.8575
P2PCollector+nearest (k=0),0,BASELINE,1685,1,1000,1,4,1,past-avg,2.715,2344.16,511.53,3.1775,346986.45
