metric,algorithm,taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRequestRepublishTicks,p2pRqsRadius,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,runs,avgMean,avgStd,avgMin,avgMax,sumMean,sumStd,countMean,countMin,countMax,spreadMean,spreadStd,communicationTimeMillisMean,rawRows,servedRatioMean
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0034000000000000002,0.0005163977794943222,0.003,0.004,295.7,33.102702138781495,87198.2,86833,87600,20.1,25.856226415400304,0.00023960000000000002,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.0034000000000000002,0.0005163977794943223,0.003,0.004,292.3,23.58931019668773,87222.1,86934,87501,24.8,25.836236396021597,0.00019089999999999998,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,greedy,0,4,1,1,2000,True,random,random,10,0.003,0.0,0.003,0.003,262.8,10.39016629104441,87215.7,86850,87459,7.1,11.376877134492283,0.0001706,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,greedy,1,4,0,1,2000,False,none,none,10,0.0032,0.00042163702135578394,0.003,0.004,281.2,31.307791007635426,87187.7,86818,87501,7.7,11.84201559420242,0.0001696,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,greedy,1,4,0,1,2000,True,past-avg,past-avg,10,0.0031,0.00031622776601683794,0.003,0.004,271.4,21.024853018379094,87226.2,86952,87501,5.7,18.02498266295976,0.0001778,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0035000000000000005,0.0005270462766947298,0.003,0.004,291.1,27.155723767436832,87198.2,86833,87600,18.4,24.074883177286655,0.0002356,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.0031,0.00031622776601683794,0.003,0.004,276.0,19.183326093250876,87222.1,86934,87501,3.3,6.9610024820822725,0.00019040000000000002,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,greedy,1,4,0,1,2000,True,random,random,10,0.003,0.0,0.003,0.003,254.5,13.689006132254049,87215.7,86850,87459,2.3,6.600505031182589,0.0001645,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,greedy,1,4,1,1,2000,False,none,none,10,0.0031,0.00031622776601683794,0.003,0.004,267.1,35.35046754366278,87187.7,86818,87501,2.9,7.233410137841088,0.000162,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,greedy,1,4,1,1,2000,True,past-avg,past-avg,10,0.0032,0.000421637021355784,0.003,0.004,275.2,24.742226613176463,87226.2,86952,87501,12.2,23.910945889557222,0.00017559999999999999,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0035000000000000005,0.0005270462766947298,0.003,0.004,310.6,40.288404728352745,87198.2,86833,87600,31.9,22.007322013871253,0.00018319999999999998,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.0031,0.00031622776601683794,0.003,0.004,268.9,22.844644400335454,87222.1,86934,87501,4.7,13.515834335244636,0.0001876,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,greedy,1,4,1,1,2000,True,random,random,10,0.003,0.0,0.003,0.003,269.4,14.773850773128403,87215.7,86850,87459,10.3,13.300375934536586,0.000173,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,0,4,0,1,2000,False,none,none,10,0.0032,0.00042163702135578394,0.003,0.004,277.6,29.759032242329386,87187.7,86818,87501,8.7,7.30372811955952,0.0001696,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,0,4,0,1,2000,True,past-avg,past-avg,10,0.0032,0.000421637021355784,0.003,0.004,280.3,34.807566227282635,87226.2,86952,87501,24.5,31.156415426396894,0.000172,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0034000000000000002,0.0005163977794943222,0.003,0.004,293.4,31.844064508860125,87198.2,86833,87600,10.2,20.208908926510603,0.0001931,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.003,0.0,0.003,0.003,271.0,8.906926143924924,87222.1,86934,87501,0.8,1.7511900715418263,0.0001945,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,0,4,0,1,2000,True,random,random,10,0.003,0.0,0.003,0.003,255.2,8.612652191849952,87215.7,86850,87459,0.0,0.0,0.0001751,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,0,4,1,1,2000,False,none,none,10,0.0032,0.0004216370213557839,0.003,0.004,273.4,26.508698781930264,87187.7,86818,87501,4.5,8.97217922246318,0.0001743,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,0,4,1,1,2000,True,past-avg,past-avg,10,0.0035000000000000005,0.0007071067811865475,0.003,0.005,290.0,48.97845331254233,87226.2,86952,87501,24.5,31.746390870984587,0.0001717,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0033,0.00048304589153964797,0.003,0.004,282.6,23.92209578332691,87198.2,86833,87600,10.2,21.00687718079222,0.000185,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.0031,0.000316227766016838,0.003,0.004,273.7,19.776810213536013,87222.1,86934,87501,5.0,15.463218006324269,0.0001961,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,0,4,1,1,2000,True,random,random,10,0.003,0.0,0.003,0.003,259.1,8.372574275573783,87215.7,86850,87459,2.6,6.53537383101465,0.000174,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,1,4,0,1,2000,False,none,none,10,0.0032,0.00042163702135578394,0.003,0.004,272.8,28.54937243910393,87187.7,86818,87501,5.9,9.060905032059436,0.00016889999999999999,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,1,4,0,1,2000,True,past-avg,past-avg,10,0.0033,0.00048304589153964786,0.003,0.004,279.0,32.48931448269656,87226.2,86952,87501,19.7,30.69581947649115,0.00016900000000000002,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0036999999999999997,0.000674948557710553,0.003,0.005,326.3,43.87114972026352,87198.2,86833,87600,20.0,25.447112911989752,0.00019750000000000003,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.004200000000000001,0.0006324555320336758,0.003,0.005,370.7,50.50863512531518,87222.1,86934,87501,7.6,17.970345943618707,0.0002694,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,1,4,0,1,2000,True,random,random,10,0.003,0.0,0.003,0.003,255.4,9.033271832508971,87215.7,86850,87459,2.6,7.198765326236314,0.000171,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,1,4,1,1,2000,False,none,none,10,0.0032,0.00042163702135578394,0.003,0.004,281.3,33.80680404888933,87187.7,86818,87501,5.1,7.964504588066563,0.0002053,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,1,4,1,1,2000,True,past-avg,past-avg,10,0.0031,0.00031622776601683794,0.003,0.004,283.0,18.903262505010428,87226.2,86952,87501,5.8,17.312808360671394,0.0001839,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0036000000000000003,0.000699205898780101,0.003,0.005,307.1,52.667616025198804,87198.2,86833,87600,19.7,25.13983116711628,0.0001951,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.0034000000000000002,0.0005163977794943222,0.003,0.004,305.3,25.307223386921677,87222.1,86934,87501,20.8,26.01623424795457,0.00019620000000000003,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,3000,nearest,1,4,1,1,2000,True,random,random,10,0.003,0.0,0.003,0.003,257.2,13.17236163757703,87215.7,86850,87459,2.8,6.876691711054734,0.0001741,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,0,4,0,1,2000,False,none,none,10,0.0196,0.0008432740427115686,0.018,0.021,1733.2,84.4785311320114,88542.7,87028,91554,18.3,1.8287822299126937,6.8e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,0,4,0,1,2000,True,past-avg,past-avg,10,0.0112,0.0012292725943057184,0.01,0.014,988.0,105.92030547119428,87241.2,86841,87759,32.1,21.563601018588912,7.01e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0215,0.0012692955176439838,0.019,0.023,1910.5,111.91390540152831,88695.8,87028,91554,35.9,2.884826203122511,6.51e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.0116,0.0010749676997731398,0.01,0.014,1011.3,109.53340434162843,87301.5,86833,88024,34.8,17.618172436436193,0.0001262,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,0,4,0,1,2000,True,random,random,10,0.0078,0.0006324555320336758,0.007,0.009,677.1,65.22346203629489,87060.2,86737,87451,9.6,9.465727652959385,9.1e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,0,4,1,1,2000,False,none,none,10,0.0198,0.0013165611772087667,0.017,0.022,1766.2,136.86229900483514,88939.9,87028,91554,17.6,3.0258148581093907,7.16e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,0,4,1,1,2000,True,past-avg,past-avg,10,0.0107,0.0012516655570345727,0.009,0.013,946.3,112.62331513106471,87241.9,86851,87792,25.3,26.318772345566916,6.969999999999999e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0235,0.0019002923751652316,0.021,0.028,2073.1,164.8753401142141,88678.7,87028,91554,35.1,11.347540115226149,7.6e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.0113,0.0010593499054713804,0.009,0.013,984.5,109.29902917125008,87248.5,86792,88024,34.9,23.9557462371302,7.82e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,0,4,1,1,2000,True,random,random,10,0.0077,0.000483045891539648,0.007,0.008,668.7,35.02078747766182,87072.2,86737,87521,12.1,9.550450832872295,0.00011279999999999999,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,1,4,0,1,2000,False,none,none,10,0.02,0.001054092553389461,0.018,0.021,1779.0,121.82045075529076,88602.3,87028,91554,20.5,6.620674688680401,9.520000000000001e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,1,4,0,1,2000,True,past-avg,past-avg,10,0.0111,0.0011972189997378649,0.01,0.014,968.5,86.34202015498853,87239.8,86841,87759,34.3,23.75827341276204,7.080000000000001e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0222,0.0014757295747452439,0.02,0.025,1990.7,138.935676563733,88548.9,87028,91554,32.2,2.9363620727393664,7.69e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.0126,0.001505545305418162,0.011,0.015,1106.1,130.7877415254707,87297.4,86792,88024,36.8,24.311862673737416,8.59e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,1,4,0,1,2000,True,random,random,10,0.0078,0.00042163702135578415,0.007,0.008,684.6,25.970923912885517,87060.2,86737,87451,13.7,4.522781838156198,9.85e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,1,4,1,1,2000,False,none,none,10,0.0204,0.000699205898780102,0.019,0.021,1803.0,63.14885412877875,88875.8,87028,91554,17.0,1.9436506316151005,8.61e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,1,4,1,1,2000,True,past-avg,past-avg,10,0.011,0.001333333333333333,0.009,0.014,957.4,111.43727682722091,87231.5,86846,87792,33.3,22.489750752040116,6.79e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0215,0.0011785113019775783,0.019,0.023,1906.8,107.86184579255898,88690.8,87028,91554,31.4,10.079682534683322,6.549999999999999e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.0114,0.0011737877907772672,0.01,0.013,989.1,109.06211278186593,87253.1,86837,88024,23.3,22.959142453981645,8.23e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,greedy,1,4,1,1,2000,True,random,random,10,0.0075,0.0007071067811865473,0.007,0.009,660.2,55.53937542160717,87072.2,86737,87521,10.9,8.824838682818955,8.82e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,0,4,0,1,2000,False,none,none,10,0.019,0.0011547005383792518,0.017,0.021,1694.9,107.80584399743829,88542.7,87028,91554,20.9,6.983313444681305,0.00010089999999999999,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,0,4,0,1,2000,True,past-avg,past-avg,10,0.0117,0.001159501808728406,0.01,0.014,1001.8,95.58568000606691,87241.2,86841,87759,42.8,14.950287994253191,6.939999999999999e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0212,0.001229272594305718,0.018,0.022,1886.4,117.02155546925724,88695.8,87028,91554,32.5,2.3213980461973547,6.35e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.0111,0.0012866839377079185,0.01,0.013,969.3,108.64831133319817,87301.5,86833,88024,22.4,22.401388845833246,7.55e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,0,4,0,1,2000,True,random,random,10,0.0076,0.0008432740427115674,0.007,0.009,654.5,56.50811151212422,87060.2,86737,87451,4.9,6.118278625016463,8.549999999999999e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,0,4,1,1,2000,False,none,none,10,0.019,0.0011547005383792518,0.017,0.02,1699.0,96.86301897238411,88939.9,87028,91554,14.4,3.0983866769659336,6.25e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,0,4,1,1,2000,True,past-avg,past-avg,10,0.0112,0.0011352924243950935,0.01,0.014,967.4,106.25043790759432,87241.9,86851,87792,27.0,23.328570942563587,7.070000000000001e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0215,0.0014337208778404378,0.019,0.023,1900.6,119.78425049507415,88678.7,87028,91554,30.7,10.382142788889436,9.809999999999999e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.0111,0.0011972189997378649,0.009,0.013,970.0,94.0023640364669,87248.5,86792,88024,24.0,23.36188729058031,0.00013470000000000002,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,0,4,1,1,2000,True,random,random,10,0.0073999999999999995,0.0005163977794943222,0.007,0.008,655.1,48.96813022546172,87072.2,86737,87521,8.6,8.70759566253637,8.88e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,1,4,0,1,2000,False,none,none,10,0.0196,0.0012649110640673528,0.018,0.021,1727.3,119.18710780393431,88602.3,87028,91554,19.8,2.14993539954628,9.9e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,1,4,0,1,2000,True,past-avg,past-avg,10,0.0109,0.0011972189997378647,0.009,0.013,959.7,107.8373775645532,87239.8,86841,87759,32.4,22.277043490253966,6.850000000000001e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0212,0.001032795558988643,0.02,0.023,1881.2,107.98744783024037,88548.9,87028,91554,32.7,2.4517567397911058,7.05e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.0114,0.0011737877907772665,0.01,0.013,1010.6,99.26977832597838,87297.4,86792,88024,39.6,19.642357858012417,7.39e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,1,4,0,1,2000,True,random,random,10,0.0078,0.0004216370213557841,0.007,0.008,676.4,40.158574565229664,87060.2,86737,87451,8.5,6.996030620605119,9.01e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,1,4,1,1,2000,False,none,none,10,0.0194,0.0008432740427115679,0.018,0.021,1734.8,87.86580677373877,88875.8,87028,91554,16.6,2.2211108331943574,7.78e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,1,4,1,1,2000,True,past-avg,past-avg,10,0.0109,0.000994428926011753,0.01,0.012,946.1,78.38005698730598,87231.5,86846,87792,36.8,19.458217344408048,7.01e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0215,0.0011785113019775779,0.02,0.023,1912.2,119.2353415169625,88690.8,87028,91554,32.8,3.5527766918597945,6.93e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.011300000000000001,0.0012516655570345727,0.01,0.014,995.4,102.24176141762126,87253.1,86837,88024,35.7,18.427334768399543,7.69e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,1000,nearest,1,4,1,1,2000,True,random,random,10,0.0078,0.0006324555320336758,0.007,0.009,674.0,46.01207570965594,87072.2,86737,87521,8.1,10.375719519896226,9.4e-05,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,0,1,2000,False,none,none,10,0.0055,0.001649915822768611,0.003,0.008,478.7,135.97062591277248,87141.6,86751,87380,12.0,12.489995996796797,0.0001124,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,0,1,2000,True,past-avg,past-avg,10,0.0035000000000000005,0.0005270462766947298,0.003,0.004,324.7,41.84641229809578,87193.0,86791,87884,20.3,26.064236885902577,0.00012179999999999999,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0058000000000000005,0.0016865480854231355,0.004,0.009,500.2,149.48860974818265,87149.9,86742,87592,33.0,22.94437718580403,0.00010460000000000001,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,0.0038,0.0007888106377466155,0.003,0.005,349.7,61.915803044672415,87257.9,86791,87950,22.9,23.458947594089175,0.00013979999999999998,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,0,1,2000,True,random,random,10,0.0033,0.000483045891539648,0.003,0.004,292.8,19.46392674781849,87141.8,86827,87514,4.8,9.223159256278006,0.0001306,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,1,1,2000,False,none,none,10,0.0051,0.0013703203194062978,0.004,0.008,449.4,110.05675303628074,87128.5,86734,87422,10.0,9.797958971132712,0.0001151,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,1,1,2000,True,past-avg,past-avg,10,0.0038,0.000421637021355784,0.003,0.004,327.0,27.8408173570948,87160.7,86734,87415,25.6,25.80353119676108,0.00011940000000000002,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0056,0.0018378731669453628,0.003,0.009,491.1,145.30921053624462,87133.2,86734,87592,24.0,19.339079605813716,0.0001215,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,0.004,0.0008164965809277261,0.003,0.006,350.2,69.32339672385747,87182.9,86734,87814,20.9,21.37729844692469,0.0001388,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,0,4,1,1,2000,True,random,random,10,0.0034000000000000002,0.0005163977794943222,0.003,0.004,298.5,19.363482239629427,87164.5,86734,87514,9.4,11.87153458207208,0.0001364,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,1,4,0,1,2000,False,none,none,10,0.0055,0.0017159383568311666,0.004,0.009,464.1,141.55521105836328,87146.3,86798,87380,12.3,13.391954466934408,0.0001124,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,1,4,0,1,2000,True,past-avg,past-avg,10,0.0036999999999999997,0.00048304589153964797,0.003,0.004,322.4,19.608388227717466,87193.0,86791,87884,16.7,24.752328734439875,0.0001332,10,
Calculation Time [millis],TaxiAlgorithmP2PCollector,39,638,1,BASELINE,1,15,2000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,0.0056,0.002065591117977289,0.003,0.009,497.7,162.63459383265024,87157.5,86814,87592,24.1,24.039088538831454,0.0001162,10,
