taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRqsRadius,idleRoamingMode,waitingAvgMean,travelAvgMean,distanceAvgMean,servedRatio,calculationAvgMean,communicationAvgMean,kmPerServedClient,calculationMsPerServedClient,pickupPct,communicationSharePct
39,638,1,RUSH_HOUR,2,3000,past-avg,3.9273033333333336,11.643589166666667,99.44495609999998,0.9998432601880878,0.003975,0.252375,6.079899744448532,0.5411666535435009,99.98432601880877,6.349056603773584
39,638,1,RUSH_HOUR,2,3000,past-avg-revisit,3.9204816666666664,11.6344975,97.05531284999999,0.9998432601880878,0.0041875,0.2497625,5.933763706423134,0.5653706822733917,99.98432601880877,5.964477611940298
39,638,1,RUSH_HOUR,2,3000,past-avg-total,3.9144958333333335,11.630811666666666,99.75305465,0.9998432601880878,0.00375,0.24989999999999998,6.098741922519353,0.5131673744974237,99.98432601880877,6.664000000000001
39,638,1,RUSH_HOUR,2,3000,random,3.8982616666666665,11.615250833333334,101.34445495,1.0,0.0038375,0.2508875,6.195037214811912,0.5172021943573668,100.0,6.537785016286644
39,638,1,SPATIAL_IMBALANCE,0,1000,none,22.085473333333333,28.760695,35.5196865,0.6987460815047022,0.0267,0.059425,3.1068627820884953,5.376244821455417,69.87460815047022,0.22256554307116105
39,638,1,SPATIAL_IMBALANCE,0,1000,past-avg,1.9648116666666666,8.48995,103.82440679999999,0.9978056426332289,0.008225,0.09696250000000001,6.360590446795917,1.1233668405826598,99.78056426332289,1.1788753799392098
39,638,1,SPATIAL_IMBALANCE,0,1000,past-avg-revisit,21.806381666666667,28.537745,35.963851899999995,0.7015673981191223,0.027600000000000003,0.047037499999999996,3.1332710366571215,5.511965882171936,70.15673981191223,0.17042572463768113
39,638,1,SPATIAL_IMBALANCE,0,1000,past-avg-total,1.96281,8.483623333333334,103.6891265,0.9976489028213166,0.008075,0.1054,6.353267529354433,1.1016197866550372,99.76489028213166,1.3052631578947367
39,638,1,SPATIAL_IMBALANCE,0,1000,random,2.304351666666667,8.761228333333333,298.2520397,0.9995297805642634,0.010725,0.11765,18.240399095771224,1.4549379807384732,99.95297805642635,1.096969696969697
39,638,1,SPATIAL_IMBALANCE,0,2000,none,9.555031666666666,15.678315000000001,69.0610153,0.9520376175548589,0.023925000000000002,0.0909,4.434329448363039,3.478767183353282,95.2037617554859,0.37993730407523507
39,638,1,SPATIAL_IMBALANCE,0,2000,past-avg,2.6941916666666668,9.264468333333333,91.49734579999999,0.9996865203761754,0.00335,0.16817500000000002,5.594910962181345,0.4653561887581081,99.96865203761755,5.0201492537313435
39,638,1,SPATIAL_IMBALANCE,0,2000,past-avg-revisit,9.293258333333332,15.369713333333333,69.8714617,0.9556426332288402,0.0234125,0.08285000000000001,4.469572453524302,3.3782571405282105,95.56426332288403,0.3538707955152163
39,638,1,SPATIAL_IMBALANCE,0,2000,past-avg-total,2.706265,9.274583333333334,91.927348,1.0,0.003725,0.24714999999999998,5.6193833416927905,0.5234326018808777,100.0,6.634899328859059
