taxiCount,clientCount,taxiSeatCount,spawnScenario,worldSeed,effectAtModeratorFrom,effectAtModeratorTo,interaction,moderation,factor,factorFrom,factorTo,moderator,moderatorFrom,moderatorTo,outcome,effectScale,scope
39.0,638.0,1.0,BASELINE,7,0.0,0.08524324575507336,0.08524324575507336,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,8,-0.0050695542963885565,0.042575671932421066,0.04764522622880962,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,9,0.018589250417688774,-0.22139581707506517,-0.23998506749275395,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,0,-4.347099112614117,0.835260530912274,5.182359643526391,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,1,-0.25222275408530725,-0.22700515608699012,0.02521759799831713,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,2,0.016876164361678825,0.5040994161804591,0.48722325181878023,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,3,0.13538059000690605,-0.18863829451354341,-0.32401888452044947,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,4,0.10176349417523323,0.493680918960715,0.39191742478548175,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,5,0.09096047356660364,0.03498101612948723,-0.05597945743711641,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,6,0.13162291411750182,0.8246037252557459,0.6929808111382441,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,7,0.14284107414723746,0.04876127847452949,-0.09407979567270797,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,8,-0.11535340690285167,0.30190396916349727,0.41725737606634894,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,9,0.07733558205906821,-0.49858742579500515,-0.5759230078540734,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,0,0.9823407388519723,0.09874782336902754,-0.8835929154829447,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,1,-0.7180585514838467,-0.8832989982964112,-0.16524044681256456,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,2,0.0,-0.06465454871600329,-0.06465454871600329,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,3,0.0010173943439051314,0.4811678246240403,0.48015043028013515,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,4,0.019849225130941228,1.3334281594354236,1.3135789343044824,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,5,-0.4141577267913421,1.0158119417796208,1.4299696685709629,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,6,-0.4255075148961285,0.4737087869277623,0.8992163018238908,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,7,0.5723564901054523,0.5668442680144992,-0.005512222090953145,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,8,-0.18264021432483624,0.0022768231731751243,0.18491703749801136,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,9,-0.4117173013183262,0.5817110792312619,0.993428380549588,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,0,0.3564122963267691,0.41136693074526054,0.054954634418491466,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,1,0.0,1.1623817305415063,1.1623817305415063,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,2,-1.5285554016164382,1.49527956658293,3.023834968199368,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,3,0.36359071024782974,1.646612767753064,1.2830220575052342,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,4,0.009921750340380342,-0.059901948744023326,-0.06982369908440367,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,5,-0.1017970439486926,0.17914322258314463,0.28094026653183723,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,6,-0.010193508801648044,0.4089822725512393,0.41917578135288736,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,7,0.05477963422324539,0.8716591946064778,0.8168795603832324,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,8,0.252593110608057,0.21796954905826116,-0.034623561549795845,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,9,-0.27131213929187936,-0.588847600724085,-0.3175354614322057,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,0,0.04753495013556375,0.015609263752769387,-0.03192568638279436,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,1,0.16627910267248414,0.12213449938367482,-0.044144603288809314,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,2,-0.00565030205545991,-0.027252777750419455,-0.021602475694959544,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,3,0.08389771942329816,0.1379099931330563,0.05401227370975814,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,4,-0.05242845838078214,-0.042936128300830045,0.009492330079952094,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,5,0.1356660399692622,-0.012942772790769386,-0.14860881276003157,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,6,0.045503539670166404,0.2684495250374397,0.22294598536727328,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,7,0.17588528641094836,0.03222139830825199,-0.14366388810269637,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,8,0.06241821630674771,-0.06860384778647477,-0.13102206409322248,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,9,0.1914142289167753,0.09712085362680867,-0.09429337528996662,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,0,0.7458803738676911,0.5762471311488104,-0.1696332427188807,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,1,0.6702262186606411,0.5068859453258412,-0.16334027333479995,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,2,0.8461967609856735,0.5062155574350635,-0.33998120355061,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,3,0.6085581750293168,0.4898159871224106,-0.11874218790690616,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,4,0.8086871582469346,0.4532714628464163,-0.3554156954005183,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,5,0.9203116754282314,0.43807931431045777,-0.4822323611177737,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,6,0.4743434371755617,0.47620004363806423,0.0018566064625025192,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,7,0.31302413804248364,0.3333508691496956,0.02032673110721195,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,8,0.5718297302359288,0.40940011553081135,-0.1624296147051174,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,9,1.0713234109608782,0.34795586012492663,-0.7233675508359516,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,0,1.4215788148938646,3.7890921020208523,2.3675132871269877,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,1,1.1838204912677952,3.5714400343359154,2.38761954306812,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,2,1.2176047252314914,3.524441238914977,2.3068365136834856,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,3,1.395760950495184,3.4537841017745263,2.0580231512793423,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,4,1.455722559167949,3.5705134160032292,2.1147908568352802,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,5,1.261526988115369,3.4488828541175742,2.187355866002205,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,6,1.2032719014246407,3.5957658530343606,2.39249395160972,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,7,1.391872651577497,3.8069204725881045,2.4150478210106074,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,8,1.2653886465195718,3.8122453571991954,2.5468567106796236,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,9,1.2507378866614127,3.6064947600696673,2.3557568734082546,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,0,2.1674382810606296,8.586300222671905,6.418861941611276,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,1,2.32962196115325,8.476461175864959,6.146839214711709,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,2,2.210409476322228,8.450843270413788,6.24043379409156,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,3,2.515538768530323,8.71590267213065,6.200363903600326,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,4,2.232429665117164,8.543450369168614,6.31102070405145,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,5,2.3396584829785683,8.476031889807235,6.136373406828667,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,6,2.208072305960762,8.459541599176678,6.251469293215916,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,7,2.0457280470773442,8.40293180244409,6.357203755366746,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,8,2.3137154912433067,8.270338076967555,5.956622585724248,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,9,2.1010061950932135,8.178242823911951,6.077236628818738,hops_by_radius,kHops,1,2,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,0,0.049874331425980856,0.38570698647848456,0.3358326550525037,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,1,-0.33570325520234645,0.1128752192151028,0.44857847441744925,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,2,-0.02178317927558071,0.0828479020113626,0.10463108128694332,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,3,0.5906481838063637,0.23587164147511608,-0.35477654233124767,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,4,0.6932464360722701,1.0111075742886166,0.31786113821634654,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,5,0.251023366967118,-0.08215698472467947,-0.3331803516917975,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,6,-0.1394463404163493,0.20515629580335482,0.3446026362197041,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,7,0.4964735699078071,0.0,-0.4964735699078071,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,8,0.589502752310378,-0.30367163892753846,-0.8931743912379164,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,9,0.5165059832722418,-0.4851649760820087,-1.0016709593542505,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,0,1.2441694457159036,0.15224234809909643,-1.0919270976168072,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,1,0.1623713927520143,0.7136913879987716,0.5513199952467573,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,2,0.6001899521259624,0.2815397918201956,-0.31865016030576676,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,3,-0.7827413676395389,-0.059976593880095574,0.7227647737594434,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,4,0.20664925009927781,-0.18585690558521328,-0.3925061556844911,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,5,0.24768131143237948,0.02923240266305971,-0.21844890876931977,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,6,1.394021675815238,0.3517805019435105,-1.0422411738717274,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,7,-0.036282237020535124,0.30779388572867994,0.34407612274921506,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,8,0.19726695807495975,0.026122835668629385,-0.17114412240633037,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,9,-1.0162631707775316,-0.08796507875483695,0.9282980920226946,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,0,-0.614240415889844,-0.14537181807002808,0.46886859781981594,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,1,0.7701802437068528,-0.2832722026417045,-1.0534524463485573,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,2,1.2890004335549987,-0.43971664717534775,-1.7287170807303465,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,3,-2.374692709885029,-0.08915393545317896,2.28553877443185,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,4,-6.42947354504374,-0.15016119076470824,6.279312354279032,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,5,-5.332843531122677,-0.021532226833964607,5.311311304288712,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,6,-1.931652070040979,-0.1803056033956807,1.7513464666452982,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,7,-2.9035990151011326,0.03217838934417294,2.9357774044453055,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,8,0.8613190037170648,-0.06339739143875756,-0.9247163951558224,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,9,-4.291596332877612,0.24687627370723053,4.538472606584842,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,0,-1.6071916069071879,0.03884990722324844,1.6460415141304363,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,1,-3.522405671753581,-0.30570031840474465,3.2167053533488366,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,2,0.4524843795531419,-2.0102846213968073,-2.462769000949949,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,3,-1.5002447142389963,0.5710154772753828,2.071260191514379,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,4,-2.0667049925964354,-0.4619287912511538,1.6047762013452815,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,5,-1.7449163347041274,-0.15848184002218435,1.586434494681943,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,6,-0.9409601287533875,-1.587326416867263,-0.6463662881138754,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,7,-1.1278838469203079,0.3971424135587043,1.5250262604790121,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,8,-0.5353385841864622,-0.327869386279811,0.2074691979066512,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,9,0.5753809777829133,-0.5863649114290936,-1.161745889212007,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,0,0.7753923660343887,0.39455678547029027,-0.3808355805640984,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,1,0.02133908230166348,0.20134244241278854,0.18000336011112505,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,2,-0.24497549436022226,0.6565093913443842,0.9014848857046065,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,3,-0.4105322689450075,0.21563385339771202,0.6261661223427195,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,4,1.4195648030542518,0.20472920055665256,-1.2148356024975993,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,5,0.6754853506941272,0.1243362672750381,-0.5511490834190891,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,6,-0.13806316691111764,0.6395137268382145,0.7775768937493321,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,7,0.34328904478466704,0.30646387591288793,-0.03682516887177911,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,8,0.7933049057293529,0.21690310303257299,-0.5764018026967799,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,9,-0.20937331728747566,0.20851689162717513,0.4178902089146508,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,0,-1.2817206660165725,0.427501259212959,1.7092219252295315,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,1,-0.8038562158795948,0.25257286758324504,1.0564290834628398,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,2,-0.9805767315215874,0.3028483735731058,1.2834251050946932,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,3,-1.5034439273370226,0.12508805548674395,1.6285319828237665,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,4,-1.5032908950382562,-0.5803323453082765,0.9229585497299797,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,5,-1.293898897467649,-0.07498271952243174,1.2189161779452173,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,6,-2.1209556206176927,-0.052519282548157964,2.0684363380695348,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,7,-0.6692726448812913,0.2844652498473321,0.9537378947286235,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,8,-1.1610503436145891,0.11033989356517004,1.2713902371797592,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,9,-1.5539401550100918,0.13733468686176753,1.6912748418718593,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,0,-10.413691265230863,-12.935334946743959,-2.521643681513096,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,1,-10.122905112474623,-12.289265925323555,-2.1663608128489322,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,2,-9.819916672875095,-12.697644000265418,-2.877727327390323,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,3,-9.766378591108948,-12.594015018639471,-2.827636427530523,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,4,-10.103479850540086,-12.666572154473222,-2.5630923039331357,hops_by_radius,kHops,1,2,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
