algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,spawnScenario,metric,runs,avgOfAvg,stdDevOfAvg,minAvg,maxAvg,avgSpread,minSpread,maxSpread
TaxiAlgorithmP2PCollector,1,500,5,25,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],5,1.564,1.583977272564225,0.0,4.2,6.795999999999999,0.0,20.98
TaxiAlgorithmP2PCollector,1,500,5,25,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],5,24.05,29.558453274824785,0.0,66.97,16.606,0.0,83.03
TaxiAlgorithmP2PCollector,1,500,5,25,1,nearest,1,4,1,BASELINE,Client Travel Time [min],5,11947.032000000001,1085.9074475184339,10506.24,13291.4,31257.2,27742.0,35845.0
TaxiAlgorithmP2PCollector,1,500,5,25,1,nearest,1,4,1,BASELINE,Calculation Time [millis],5,0.032,0.004,0.03,0.04,38.2,11.0,62.0
TaxiAlgorithmP2PCollector,1,500,5,25,1,nearest,1,4,1,BASELINE,Custom Time [micros],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,500,5,50,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],5,4.856,2.321306528660099,2.35,7.95,14.85,6.64,20.98
TaxiAlgorithmP2PCollector,1,500,5,50,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],5,121.402,66.59537143075335,27.21,210.0,142.972,0.0,339.88
TaxiAlgorithmP2PCollector,1,500,5,50,1,nearest,1,4,1,BASELINE,Client Travel Time [min],5,11743.939999999999,728.069188250677,10684.94,12737.18,32642.2,29599.0,35845.0
TaxiAlgorithmP2PCollector,1,500,5,50,1,nearest,1,4,1,BASELINE,Calculation Time [millis],5,0.03,0.0,0.03,0.03,30.8,21.0,44.0
TaxiAlgorithmP2PCollector,1,500,5,50,1,nearest,1,4,1,BASELINE,Custom Time [micros],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,500,10,50,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],5,4.6160000000000005,1.8297825007360846,2.94,8.09,16.926,8.35,26.16
TaxiAlgorithmP2PCollector,1,500,10,50,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],5,145.486,48.06087831074251,91.27,235.78,296.646,241.00000000000003,339.88
TaxiAlgorithmP2PCollector,1,500,10,50,1,nearest,1,4,1,BASELINE,Client Travel Time [min],5,11618.228,842.7012977419694,10167.44,12698.24,32642.2,29599.0,35845.0
TaxiAlgorithmP2PCollector,1,500,10,50,1,nearest,1,4,1,BASELINE,Calculation Time [millis],5,0.1,0.0,0.1,0.1,80.6,67.0,97.0
TaxiAlgorithmP2PCollector,1,500,10,50,1,nearest,1,4,1,BASELINE,Custom Time [micros],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,500,10,100,1,nearest,1,4,1,BASELINE,Taxi Travel Distance [km],5,7.525999999999999,2.237459273372367,3.55,9.76,23.5,8.35,31.41
TaxiAlgorithmP2PCollector,1,500,10,100,1,nearest,1,4,1,BASELINE,Client Waiting Time [min],5,131.264,40.57792730044254,70.34,176.42,265.414,155.44,347.57
TaxiAlgorithmP2PCollector,1,500,10,100,1,nearest,1,4,1,BASELINE,Client Travel Time [min],5,12132.253999999999,832.5493683043666,11207.81,13315.57,33502.8,30779.0,36090.0
TaxiAlgorithmP2PCollector,1,500,10,100,1,nearest,1,4,1,BASELINE,Calculation Time [millis],5,0.11000000000000001,1.3877787807814457E-17,0.11,0.11,77.6,71.0,93.0
TaxiAlgorithmP2PCollector,1,500,10,100,1,nearest,1,4,1,BASELINE,Custom Time [micros],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,500,5,25,1,nearest,1,4,1,RUSH_HOUR,Taxi Travel Distance [km],5,4.505999999999999,2.7797597018447475,0.0,8.11,14.972,0.0,21.09
TaxiAlgorithmP2PCollector,1,500,5,25,1,nearest,1,4,1,RUSH_HOUR,Client Waiting Time [min],5,89.594,76.56283004173761,0.0,226.26,126.11000000000001,0.0,256.15000000000003
TaxiAlgorithmP2PCollector,1,500,5,25,1,nearest,1,4,1,RUSH_HOUR,Client Travel Time [min],5,12073.168000000001,2864.1043878629844,8097.36,15914.44,33342.6,26626.0,37256.0
TaxiAlgorithmP2PCollector,1,500,5,25,1,nearest,1,4,1,RUSH_HOUR,Calculation Time [millis],5,0.03,0.0,0.03,0.03,39.4,26.0,49.0
