timestamp,algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,spawnScenario,runIndex,worldSeed,metric,min,max,avg,sum,count,spread
2026-05-26T11:27:58.801698200Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,false,none,none,BASELINE,1,116264426,Calculation Time [millis],0.0,6.0,0.34,15766.0,46494,6.0
2026-05-26T11:27:58.801698200Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,false,none,none,BASELINE,1,116264426,Custom Time [micros],0.0,0.0,0.0,0.0,46494,0.0
2026-05-26T11:28:13.519592500Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,false,none,none,RUSH_HOUR,1,116264426,Taxi Travel Distance [km],14.94,145.41,73.29,4397.32,60,130.47
2026-05-26T11:28:13.519592500Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,false,none,none,RUSH_HOUR,1,116264426,Client Waiting Time [min],0.05,97.12,6.6,5166.13,783,97.07000000000001
2026-05-26T11:28:13.519592500Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,false,none,none,RUSH_HOUR,1,116264426,Client Travel Time [min],36.0,5890.0,641.97,513572.0,800,5854.0
2026-05-26T11:28:13.519592500Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,false,none,none,RUSH_HOUR,1,116264426,Calculation Time [millis],0.0,4.0,0.34,14123.0,41546,4.0
2026-05-26T11:28:13.519592500Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,false,none,none,RUSH_HOUR,1,116264426,Custom Time [micros],0.0,0.0,0.0,0.0,41546,0.0
2026-05-26T11:28:30.238386700Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,1,116264426,Taxi Travel Distance [km],0.0,119.77,34.57,2074.1,60,119.77
2026-05-26T11:28:30.238386700Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,1,116264426,Client Waiting Time [min],0.07,123.17,31.0,16773.22,541,123.10000000000001
2026-05-26T11:28:30.238386700Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,1,116264426,Client Travel Time [min],29.0,7413.0,2262.32,1809859.0,800,7384.0
2026-05-26T11:28:30.238386700Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,1,116264426,Calculation Time [millis],0.0,5.0,0.35,15872.0,45436,5.0
2026-05-26T11:28:30.238386700Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,1,116264426,Custom Time [micros],0.0,0.0,0.0,0.0,45436,0.0
2026-05-26T11:28:51.237387Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,1,116264426,Taxi Travel Distance [km],0.0,84.55,26.74,1604.68,60,84.55
2026-05-26T11:28:51.237387Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,1,116264426,Client Waiting Time [min],0.03,128.77,39.67,16541.02,417,128.74
2026-05-26T11:28:51.237387Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,1,116264426,Client Travel Time [min],38.0,8872.0,3186.05,2548839.0,800,8834.0
2026-05-26T11:28:51.237387Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,1,116264426,Calculation Time [millis],0.0,228.0,0.42,19858.0,47169,228.0
2026-05-26T11:28:51.237387Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,1,116264426,Custom Time [micros],0.0,0.0,0.0,0.0,47169,0.0
2026-05-26T11:29:19.489296700Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,BASELINE,1,116264426,Taxi Travel Distance [km],281.06,384.34,320.54,19232.11,60,103.27999999999997
2026-05-26T11:29:19.489296700Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,BASELINE,1,116264426,Client Waiting Time [min],0.03,11.9,0.96,768.17,800,11.870000000000001
2026-05-26T11:29:19.489296700Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,BASELINE,1,116264426,Client Travel Time [min],26.0,969.0,289.03,231224.0,800,943.0
2026-05-26T11:29:19.489296700Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,BASELINE,1,116264426,Calculation Time [millis],0.0,11.0,0.68,27639.0,40378,11.0
2026-05-26T11:29:19.489296700Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,BASELINE,1,116264426,Custom Time [micros],0.0,0.0,0.0,0.0,40378,0.0
2026-05-26T11:29:35.901942300Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,RUSH_HOUR,1,116264426,Taxi Travel Distance [km],0.5,477.96,68.57,4114.02,60,477.46
2026-05-26T11:29:35.901942300Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,RUSH_HOUR,1,116264426,Client Waiting Time [min],0.13,112.85,21.77,15346.53,705,112.72
2026-05-26T11:29:35.901942300Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,RUSH_HOUR,1,116264426,Client Travel Time [min],52.0,7100.0,1631.11,1304887.0,800,7048.0
2026-05-26T11:29:35.901942300Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,RUSH_HOUR,1,116264426,Calculation Time [millis],0.0,8.0,0.35,15776.0,45211,8.0
2026-05-26T11:29:35.901942300Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,RUSH_HOUR,1,116264426,Custom Time [micros],0.0,0.0,0.0,0.0,45211,0.0
