algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,spawnScenario,metric,runs,avgOfAvg,stdDevOfAvg,minAvg,maxAvg,avgSpread,minSpread,maxSpread
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,false,none,none,RUSH_HOUR,Client Travel Time [min],1,334.34,0.0,334.34,334.34,3327.0,3327.0,3327.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,false,none,none,RUSH_HOUR,Calculation Time [millis],1,0.13,0.0,0.13,0.13,3.0,3.0,3.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,false,none,none,RUSH_HOUR,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Taxi Travel Distance [km],1,63.6,0.0,63.6,63.6,283.59,283.59,283.59
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Client Waiting Time [min],1,15.87,0.0,15.87,15.87,83.19,83.19,83.19
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Client Travel Time [min],1,1184.92,0.0,1184.92,1184.92,4968.0,4968.0,4968.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Calculation Time [millis],1,0.22,0.0,0.22,0.22,8.0,8.0,8.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Taxi Travel Distance [km],1,52.17,0.0,52.17,52.17,268.34,268.34,268.34
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Client Waiting Time [min],1,25.08,0.0,25.08,25.08,119.13000000000001,119.13000000000001,119.13000000000001
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Client Travel Time [min],1,2185.49,0.0,2185.49,2185.49,7989.0,7989.0,7989.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Calculation Time [millis],1,0.26,0.0,0.26,0.26,15.0,15.0,15.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,BASELINE,Taxi Travel Distance [km],1,150.62,0.0,150.62,150.62,280.36,280.36,280.36
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,BASELINE,Client Waiting Time [min],1,1.07,0.0,1.07,1.07,10.799999999999999,10.799999999999999,10.799999999999999
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,BASELINE,Client Travel Time [min],1,296.51,0.0,296.51,296.51,1003.0,1003.0,1003.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,BASELINE,Calculation Time [millis],1,0.1,0.0,0.1,0.1,6.0,6.0,6.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,BASELINE,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Taxi Travel Distance [km],1,91.99,0.0,91.99,91.99,553.67,553.67,553.67
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Client Waiting Time [min],1,9.33,0.0,9.33,9.33,102.11999999999999,102.11999999999999,102.11999999999999
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Client Travel Time [min],1,822.93,0.0,822.93,822.93,7048.0,7048.0,7048.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Calculation Time [millis],1,0.22,0.0,0.22,0.22,3.0,3.0,3.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Taxi Travel Distance [km],1,107.01,0.0,107.01,107.01,553.62,553.62,553.62
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Client Waiting Time [min],1,2.93,0.0,2.93,2.93,42.88,42.88,42.88
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Client Travel Time [min],1,374.35,0.0,374.35,374.35,2730.0,2730.0,2730.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Calculation Time [millis],1,0.31,0.0,0.31,0.31,72.0,72.0,72.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Taxi Travel Distance [km],1,109.67,0.0,109.67,109.67,402.51,402.51,402.51
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Client Waiting Time [min],1,1.17,0.0,1.17,1.17,24.58,24.58,24.58
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Client Travel Time [min],1,296.17,0.0,296.17,296.17,1809.0,1809.0,1809.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Calculation Time [millis],1,0.12,0.0,0.12,0.12,45.0,45.0,45.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,BASELINE,Taxi Travel Distance [km],1,120.75,0.0,120.75,120.75,308.94,308.94,308.94
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,BASELINE,Client Waiting Time [min],1,1.06,0.0,1.06,1.06,8.879999999999999,8.879999999999999,8.879999999999999
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,BASELINE,Client Travel Time [min],1,295.95,0.0,295.95,295.95,644.0,644.0,644.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,BASELINE,Calculation Time [millis],1,0.06,0.0,0.06,0.06,8.0,8.0,8.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,BASELINE,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,RUSH_HOUR,Taxi Travel Distance [km],1,127.16,0.0,127.16,127.16,250.40999999999997,250.40999999999997,250.40999999999997
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,RUSH_HOUR,Client Waiting Time [min],1,1.2,0.0,1.2,1.2,24.03,24.03,24.03
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,RUSH_HOUR,Client Travel Time [min],1,307.06,0.0,307.06,307.06,1605.0,1605.0,1605.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,RUSH_HOUR,Calculation Time [millis],1,0.16,0.0,0.16,0.16,177.0,177.0,177.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,RUSH_HOUR,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,SPATIAL_IMBALANCE,Taxi Travel Distance [km],1,113.03,0.0,113.03,113.03,277.18,277.18,277.18
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,SPATIAL_IMBALANCE,Client Waiting Time [min],1,0.99,0.0,0.99,0.99,12.43,12.43,12.43
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,SPATIAL_IMBALANCE,Client Travel Time [min],1,260.55,0.0,260.55,260.55,1088.0,1088.0,1088.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,SPATIAL_IMBALANCE,Calculation Time [millis],1,0.04,0.0,0.04,0.04,4.0,4.0,4.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,SPATIAL_IMBALANCE,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,SPATIAL_ISLANDS,Taxi Travel Distance [km],1,125.59,0.0,125.59,125.59,268.63,268.63,268.63
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,SPATIAL_ISLANDS,Client Waiting Time [min],1,1.01,0.0,1.01,1.01,6.9,6.9,6.9
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,SPATIAL_ISLANDS,Client Travel Time [min],1,287.22,0.0,287.22,287.22,619.0,619.0,619.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,SPATIAL_ISLANDS,Calculation Time [millis],1,0.04,0.0,0.04,0.04,3.0,3.0,3.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,SPATIAL_ISLANDS,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,BASELINE,Taxi Travel Distance [km],1,85.84,0.0,85.84,85.84,318.81,318.81,318.81
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,BASELINE,Client Waiting Time [min],1,1.82,0.0,1.82,1.82,61.27,61.27,61.27
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,BASELINE,Client Travel Time [min],1,340.5,0.0,340.5,340.5,3748.0,3748.0,3748.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,BASELINE,Calculation Time [millis],1,0.19,0.0,0.19,0.19,5.0,5.0,5.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,BASELINE,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,RUSH_HOUR,Taxi Travel Distance [km],1,86.56,0.0,86.56,86.56,239.19,239.19,239.19
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,RUSH_HOUR,Client Waiting Time [min],1,1.65,0.0,1.65,1.65,51.39,51.39,51.39
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,RUSH_HOUR,Client Travel Time [min],1,333.16,0.0,333.16,333.16,3327.0,3327.0,3327.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,RUSH_HOUR,Calculation Time [millis],1,0.28,0.0,0.28,0.28,115.0,115.0,115.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,RUSH_HOUR,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,Taxi Travel Distance [km],1,63.62,0.0,63.62,63.62,283.59,283.59,283.59
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,Client Waiting Time [min],1,15.87,0.0,15.87,15.87,83.19,83.19,83.19
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,Client Travel Time [min],1,1184.92,0.0,1184.92,1184.92,4968.0,4968.0,4968.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,Calculation Time [millis],1,0.38,0.0,0.38,0.38,74.0,74.0,74.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_IMBALANCE,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,Taxi Travel Distance [km],1,53.81,0.0,53.81,53.81,253.09,253.09,253.09
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,Client Waiting Time [min],1,24.15,0.0,24.15,24.15,119.28,119.28,119.28
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,Client Travel Time [min],1,2115.77,0.0,2115.77,2115.77,8816.0,8816.0,8816.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,Calculation Time [millis],1,0.39,0.0,0.39,0.39,271.0,271.0,271.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,false,none,none,SPATIAL_ISLANDS,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,BASELINE,Taxi Travel Distance [km],1,146.63,0.0,146.63,146.63,234.67,234.67,234.67
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,BASELINE,Client Waiting Time [min],1,1.05,0.0,1.05,1.05,5.97,5.97,5.97
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,BASELINE,Client Travel Time [min],1,295.48,0.0,295.48,295.48,770.0,770.0,770.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,BASELINE,Calculation Time [millis],1,0.16,0.0,0.16,0.16,8.0,8.0,8.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,BASELINE,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,RUSH_HOUR,Taxi Travel Distance [km],1,91.69,0.0,91.69,91.69,604.55,604.55,604.55
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,RUSH_HOUR,Client Waiting Time [min],1,9.32,0.0,9.32,9.32,102.17999999999999,102.17999999999999,102.17999999999999
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,RUSH_HOUR,Client Travel Time [min],1,823.62,0.0,823.62,823.62,7048.0,7048.0,7048.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,RUSH_HOUR,Calculation Time [millis],1,0.38,0.0,0.38,0.38,29.0,29.0,29.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,RUSH_HOUR,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Taxi Travel Distance [km],1,107.07,0.0,107.07,107.07,592.37,592.37,592.37
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Client Waiting Time [min],1,2.99,0.0,2.99,2.99,42.870000000000005,42.870000000000005,42.870000000000005
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Client Travel Time [min],1,377.76,0.0,377.76,377.76,2719.0,2719.0,2719.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Calculation Time [millis],1,0.45,0.0,0.45,0.45,87.0,87.0,87.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Taxi Travel Distance [km],1,109.05,0.0,109.05,109.05,346.76,346.76,346.76
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Client Waiting Time [min],1,1.15,0.0,1.15,1.15,24.58,24.58,24.58
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Client Travel Time [min],1,294.41,0.0,294.41,294.41,1807.0,1807.0,1807.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Calculation Time [millis],1,0.14,0.0,0.14,0.14,5.0,5.0,5.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,past-avg,past-avg,BASELINE,Taxi Travel Distance [km],1,126.75,0.0,126.75,126.75,304.27,304.27,304.27
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,past-avg,past-avg,BASELINE,Client Waiting Time [min],1,1.07,0.0,1.07,1.07,6.6,6.6,6.6
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,past-avg,past-avg,BASELINE,Client Travel Time [min],1,296.73,0.0,296.73,296.73,660.0,660.0,660.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,past-avg,past-avg,BASELINE,Calculation Time [millis],1,0.09,0.0,0.09,0.09,5.0,5.0,5.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,past-avg,past-avg,BASELINE,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,past-avg,past-avg,RUSH_HOUR,Taxi Travel Distance [km],1,125.72,0.0,125.72,125.72,254.3,254.3,254.3
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,past-avg,past-avg,RUSH_HOUR,Client Waiting Time [min],1,1.38,0.0,1.38,1.38,44.14,44.14,44.14
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,past-avg,past-avg,RUSH_HOUR,Client Travel Time [min],1,318.41,0.0,318.41,318.41,2832.0,2832.0,2832.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,past-avg,past-avg,RUSH_HOUR,Calculation Time [millis],1,0.29,0.0,0.29,0.29,94.0,94.0,94.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,past-avg,past-avg,RUSH_HOUR,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,past-avg,past-avg,SPATIAL_IMBALANCE,Taxi Travel Distance [km],1,113.34,0.0,113.34,113.34,258.46,258.46,258.46
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,past-avg,past-avg,SPATIAL_IMBALANCE,Client Waiting Time [min],1,1.02,0.0,1.02,1.02,10.35,10.35,10.35
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,past-avg,past-avg,SPATIAL_IMBALANCE,Client Travel Time [min],1,262.11,0.0,262.11,262.11,773.0,773.0,773.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,past-avg,past-avg,SPATIAL_IMBALANCE,Calculation Time [millis],1,0.08,0.0,0.08,0.08,13.0,13.0,13.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,past-avg,past-avg,SPATIAL_IMBALANCE,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,past-avg,past-avg,SPATIAL_ISLANDS,Taxi Travel Distance [km],1,129.01,0.0,129.01,129.01,270.69,270.69,270.69
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,past-avg,past-avg,SPATIAL_ISLANDS,Client Waiting Time [min],1,0.98,0.0,0.98,0.98,6.85,6.85,6.85
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,past-avg,past-avg,SPATIAL_ISLANDS,Client Travel Time [min],1,285.23,0.0,285.23,285.23,602.0,602.0,602.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,past-avg,past-avg,SPATIAL_ISLANDS,Calculation Time [millis],1,0.06,0.0,0.06,0.06,6.0,6.0,6.0
TaxiAlgorithmP2PCollector,0,2000,60,800,1,nearest,1,4,1,true,past-avg,past-avg,SPATIAL_ISLANDS,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,0,false,none,none,BASELINE,Taxi Travel Distance [km],1,67.64,0.0,67.64,67.64,171.32999999999998,171.32999999999998,171.32999999999998
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,0,false,none,none,BASELINE,Client Waiting Time [min],1,10.11,0.0,10.11,10.11,125.88000000000001,125.88000000000001,125.88000000000001
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,0,false,none,none,BASELINE,Client Travel Time [min],1,960.62,0.0,960.62,960.62,7587.0,7587.0,7587.0
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,0,false,none,none,BASELINE,Calculation Time [millis],1,0.24,0.0,0.24,0.24,6.0,6.0,6.0
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,0,false,none,none,BASELINE,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,0,false,none,none,RUSH_HOUR,Taxi Travel Distance [km],1,74.92,0.0,74.92,74.92,127.39999999999999,127.39999999999999,127.39999999999999
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,0,false,none,none,RUSH_HOUR,Client Waiting Time [min],1,5.71,0.0,5.71,5.71,99.22,99.22,99.22
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,0,false,none,none,RUSH_HOUR,Client Travel Time [min],1,592.37,0.0,592.37,592.37,5977.0,5977.0,5977.0
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,0,false,none,none,RUSH_HOUR,Calculation Time [millis],1,0.2,0.0,0.2,0.2,3.0,3.0,3.0
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,0,false,none,none,RUSH_HOUR,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Taxi Travel Distance [km],1,35.26,0.0,35.26,35.26,109.5,109.5,109.5
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Client Waiting Time [min],1,30.63,0.0,30.63,30.63,123.12,123.12,123.12
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Client Travel Time [min],1,2253.87,0.0,2253.87,2253.87,7384.0,7384.0,7384.0
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Calculation Time [millis],1,0.23,0.0,0.23,0.23,3.0,3.0,3.0
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Taxi Travel Distance [km],1,28.34,0.0,28.34,28.34,90.72,90.72,90.72
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Client Waiting Time [min],1,40.25,0.0,40.25,40.25,138.45,138.45,138.45
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Client Travel Time [min],1,3155.82,0.0,3155.82,3155.82,8308.0,8308.0,8308.0
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Calculation Time [millis],1,0.24,0.0,0.24,0.24,3.0,3.0,3.0
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,BASELINE,Taxi Travel Distance [km],1,356.87,0.0,356.87,356.87,72.29999999999995,72.29999999999995,72.29999999999995
