metric,taxiCount,clientCount,spawnScenario,factor,level,count,mean,std,min,max,note
Custom Time [micros],1685,27762,BASELINE,idleRoamingMode,past-avg-revisit,720,400.97242222222224,99.72820601848667,265.777,722.706,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,idleRoamingMode,past-avg-total,720,429.74081111111116,110.1872405112329,260.431,784.324,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,idleRoamingMode,random,720,448.2595527777778,109.82567803782187,289.53,725.324,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,kHops,0,1200,509.0428066666667,160.8461796740311,270.051,1075.892,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,kHops,1,1200,1751.5693891666667,1195.870376578816,391.464,5166.537,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,kHops,2,1200,4787.506731666666,4690.327435124729,586.174,19488.414,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,p2pRqsRadius,1000,1200,635.5628833333333,303.1065456441516,270.051,1569.642,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,p2pRqsRadius,2000,1200,1902.9742816666665,1670.9049990780477,397.057,7243.396,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,p2pRqsRadius,3000,1200,4509.5817625,4739.059635235211,534.74,19488.414,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,p2pStrategy,greedy,1800,2382.1716183333333,3417.658431606906,278.838,19488.414,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,p2pStrategy,nearest,1800,2316.574333333333,3226.8543240446534,270.051,17659.138,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,p2pOverlayShortcuts,0,1800,1571.4769927777777,1574.0515465884655,270.051,7344.423,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,p2pOverlayShortcuts,1,1800,3127.268958888889,4290.288493523602,276.925,19488.414,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,idleRoamingMode,none,720,2018.8433944444444,2774.306790777472,282.185,13480.933,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,idleRoamingMode,past-avg,720,2805.996216666667,3875.4614903904485,304.733,18049.743,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,idleRoamingMode,past-avg-revisit,720,2029.6960611111112,2851.6639910543918,270.051,14387.096,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,idleRoamingMode,past-avg-total,720,2893.5318833333336,4036.31829457629,282.847,19488.414,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,idleRoamingMode,random,720,1998.7973236111113,2702.584403184865,358.741,13348.192,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,kHops,0,1200,411.68131916666664,285.1981043688467,120.605,1678.722,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,kHops,1,1200,1194.4644525,930.9243481353058,141.901,3551.375,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,kHops,2,1200,2273.1369366666668,2212.65933509241,189.595,9601.977,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,p2pRqsRadius,1000,1200,322.56237583333336,114.5686559577614,120.605,598.914,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,p2pRqsRadius,2000,1200,1009.6634724999999,761.2725764906769,211.145,3580.928,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,p2pRqsRadius,3000,1200,2547.0568599999997,2098.3001494404266,360.304,9601.977,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,p2pStrategy,greedy,1800,1299.245505,1601.4758135500479,125.031,9599.786,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,p2pStrategy,nearest,1800,1286.9429672222223,1579.676318937978,120.605,9601.977,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,p2pOverlayShortcuts,0,1800,1082.88307,1228.7908140594677,120.605,5998.677,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,p2pOverlayShortcuts,1,1800,1503.3054022222223,1860.5978375147113,127.19,9601.977,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,none,720,1621.8879958333334,2213.3193826021375,123.963,9601.977,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,past-avg,720,719.8618638888889,491.27132037015394,286.467,2439.742,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,past-avg-revisit,720,1485.5620791666665,1890.9003436118737,120.605,7697.006,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,past-avg-total,720,1273.4784347222221,1142.9724671134854,289.578,4704.713,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,random,720,1364.6808069444444,1469.374093773866,259.432,6469.94,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,kHops,0,1200,327.1054675,142.70457635396352,90.527,681.108,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,kHops,1,1200,1335.3502733333332,1114.890483118471,103.606,4314.984,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,kHops,2,1200,3000.735199166667,3267.9412932676933,128.992,15126.105,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,p2pRqsRadius,1000,1200,339.3564925,181.45351313370537,90.527,784.162,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,p2pRqsRadius,2000,1200,1300.0874391666666,1174.4279590913095,160.166,4878.891,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,p2pRqsRadius,3000,1200,3023.7470083333333,3236.7681834415416,281.772,15126.105,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,p2pStrategy,greedy,1800,1559.4845016666668,2277.9519065803147,98.131,15126.105,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,p2pStrategy,nearest,1800,1549.3094583333332,2280.9264610708688,90.527,14673.111,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,p2pOverlayShortcuts,0,1800,1228.6435355555557,1523.7657869298191,90.527,6271.399,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,p2pOverlayShortcuts,1,1800,1880.1504244444445,2803.1288671849825,99.998,15126.105,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,none,720,1900.7539263888889,3360.659920769703,90.527,15126.105,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,past-avg,720,1625.8309902777778,1549.1893378316545,286.194,6271.399,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,past-avg-revisit,720,1761.8356152777776,2806.4980392946077,98.194,13095.385,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,past-avg-total,720,751.6054847222223,397.5830346682448,268.715,1858.519,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,random,720,1731.9588833333332,1851.2794812139514,248.377,7505.933,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,kHops,0,1200,0.014803333333333333,0.0061057942009681435,0.01,0.039,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,kHops,1,1200,0.01720333333333333,0.006272940329106653,0.011,0.039,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,kHops,2,1200,0.017688333333333334,0.006233129803304504,0.012,0.036,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,p2pRqsRadius,1000,1200,0.0237475,0.005939400150277876,0.013,0.039,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,p2pRqsRadius,2000,1200,0.013389166666666667,0.0020569983002492356,0.01,0.021,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,p2pRqsRadius,3000,1200,0.012558333333333333,0.0017201927531953103,0.01,0.027,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,p2pStrategy,greedy,1800,0.016554444444444445,0.006258320284816924,0.01,0.037,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,p2pStrategy,nearest,1800,0.016575555555555555,0.006401853384902007,0.01,0.039,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,p2pOverlayShortcuts,0,1800,0.016594444444444446,0.006455299947496057,0.01,0.039,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,p2pOverlayShortcuts,1,1800,0.016535555555555557,0.006203054907535947,0.01,0.036,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,idleRoamingMode,none,720,0.01812916666666667,0.007549096373081319,0.01,0.039,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,idleRoamingMode,past-avg,720,0.015380555555555555,0.004333735404477199,0.01,0.039,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,idleRoamingMode,past-avg-revisit,720,0.020240277777777777,0.008612782164468064,0.01,0.037,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,idleRoamingMode,past-avg-total,720,0.015375,0.00406702366628057,0.01,0.026,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,idleRoamingMode,random,720,0.013699999999999999,0.002652104420669803,0.01,0.021,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,kHops,0,1200,0.014582499999999998,0.005122830914688067,0.009,0.039,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,kHops,1,1200,0.0172175,0.0050967480924211,0.011,0.032,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,kHops,2,1200,0.0178925,0.005075668667971004,0.012,0.033,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,p2pRqsRadius,1000,1200,0.022850000000000002,0.004110139215441328,0.014,0.039,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,p2pRqsRadius,2000,1200,0.013794999999999998,0.0017393953681875756,0.01,0.022,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,p2pRqsRadius,3000,1200,0.0130475,0.0021426002963747122,0.009,0.027,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,p2pStrategy,greedy,1800,0.016595,0.005270016238176055,0.01,0.039,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,p2pStrategy,nearest,1800,0.016533333333333334,0.005317908953905033,0.009,0.033,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,p2pOverlayShortcuts,0,1800,0.016563333333333333,0.005346201240533329,0.009,0.039,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,p2pOverlayShortcuts,1,1800,0.016565,0.005241494075597598,0.009,0.033,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,idleRoamingMode,none,720,0.017519444444444445,0.005989063720884946,0.009,0.033,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,idleRoamingMode,past-avg,720,0.01612083333333333,0.004514616580075259,0.009,0.026,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,idleRoamingMode,past-avg-revisit,720,0.01877222222222222,0.0069882321553512705,0.01,0.039,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,idleRoamingMode,past-avg-total,720,0.015938888888888888,0.004057190445750499,0.009,0.028,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,idleRoamingMode,random,720,0.014469444444444443,0.002815941055897473,0.01,0.021,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,kHops,0,1200,0.018044166666666667,0.008750105881245076,0.009,0.042,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,kHops,1,1200,0.02063833333333333,0.009112815155351393,0.011,0.045,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,kHops,2,1200,0.02138,0.009125879029261454,0.011,0.045,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,p2pRqsRadius,1000,1200,0.025940833333333333,0.008883585859343204,0.012,0.045,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,p2pRqsRadius,2000,1200,0.020634166666666665,0.009297079956559174,0.009,0.045,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,p2pRqsRadius,3000,1200,0.0134875,0.002346152334279759,0.01,0.027,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,p2pStrategy,greedy,1800,0.020133333333333333,0.009126862050833327,0.009,0.042,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,p2pStrategy,nearest,1800,0.019908333333333333,0.009091159447510284,0.01,0.045,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,p2pOverlayShortcuts,0,1800,0.01995777777777778,0.009066390637658095,0.009,0.045,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,p2pOverlayShortcuts,1,1800,0.02008388888888889,0.009152416180675462,0.009,0.045,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,idleRoamingMode,none,720,0.026281944444444448,0.009959428495828948,0.01,0.045,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,idleRoamingMode,past-avg,720,0.014859722222222222,0.0031712442209366307,0.01,0.028,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,idleRoamingMode,past-avg-revisit,720,0.027852777777777775,0.01039072513867214,0.01,0.043,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,idleRoamingMode,past-avg-total,720,0.0148625,0.003518555522149374,0.009,0.03,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,idleRoamingMode,random,720,0.016247222222222222,0.00417456275465484,0.01,0.038,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,kHops,0,1200,0.0180525,0.008257313714205874,0.01,0.038,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,kHops,1,1200,0.021523333333333332,0.008442878106101278,0.012,0.041,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,kHops,2,1200,0.022336666666666664,0.008818623985429102,0.012,0.042,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,p2pRqsRadius,1000,1200,0.025394166666666666,0.008859507606788941,0.012,0.042,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,p2pRqsRadius,2000,1200,0.020925833333333334,0.009253739372953028,0.01,0.041,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,p2pRqsRadius,3000,1200,0.015592499999999999,0.003908005139472284,0.01,0.035,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,p2pStrategy,greedy,1800,0.02068388888888889,0.008717323892164348,0.01,0.042,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,p2pStrategy,nearest,1800,0.020591111111111112,0.008700151672269809,0.01,0.041,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,p2pOverlayShortcuts,0,1800,0.020577222222222222,0.008723001422322895,0.01,0.041,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,p2pOverlayShortcuts,1,1800,0.020697777777777777,0.008694288730976362,0.01,0.042,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,idleRoamingMode,none,720,0.027752777777777776,0.007299855624198121,0.012,0.04,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,idleRoamingMode,past-avg,720,0.015145833333333332,0.0032953137164113593,0.01,0.027,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,idleRoamingMode,past-avg-revisit,720,0.028825000000000003,0.009203460527135863,0.011,0.042,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,idleRoamingMode,past-avg-total,720,0.015391666666666668,0.003954460870821653,0.01,0.035,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,idleRoamingMode,random,720,0.01607222222222222,0.004312262884887575,0.01,0.03,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,kHops,0,1200,4.8843075,1.3197117964282117,2.697,9.009,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,kHops,1,1200,6.0589525,1.5138039532640428,3.374,9.563,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,kHops,2,1200,6.1785975,1.642456476305397,3.389,9.77,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,p2pRqsRadius,1000,1200,7.260761666666667,1.1770711803739597,4.646,9.77,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,p2pRqsRadius,2000,1200,5.394735833333334,1.2509798085702721,3.068,8.187,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,p2pRqsRadius,3000,1200,4.46636,0.866116905587876,2.697,7.989,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,p2pStrategy,greedy,1800,5.696277222222223,1.6126071941336166,2.697,9.77,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,p2pStrategy,nearest,1800,5.718294444444445,1.60241143980753,2.82,9.657,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,p2pOverlayShortcuts,0,1800,5.709288333333333,1.597423633998312,2.697,9.657,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,p2pOverlayShortcuts,1,1800,5.705283333333333,1.6176206625280496,2.794,9.77,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,idleRoamingMode,none,720,4.926302777777778,1.3180299149631434,2.697,7.797,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,idleRoamingMode,past-avg,720,6.807595833333333,1.2787459213135646,4.253,9.399,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,idleRoamingMode,past-avg-revisit,720,6.212851388888889,1.5471056178893818,3.285,9.42,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,idleRoamingMode,past-avg-total,720,5.821077777777778,1.737855542172077,3.398,9.77,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,idleRoamingMode,random,720,4.7686013888888885,1.0823385800872183,3.068,7.462,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,kHops,0,1200,6.069085833333333,1.3581148331600479,3.741,9.442,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,kHops,1,1200,8.0587675,1.7100660728233887,4.437,12.499,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,kHops,2,1200,10.9979675,4.606041673138586,5.412,26.779,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,p2pRqsRadius,1000,1200,7.763888333333333,1.4763332903460673,4.128,10.542,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,p2pRqsRadius,2000,1200,7.823135000000001,2.357494095528207,3.801,14.779,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,p2pRqsRadius,3000,1200,9.538797500000001,5.340450266975508,3.741,26.779,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,p2pStrategy,greedy,1800,8.422027777777778,3.648845702530229,3.772,26.779,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,p2pStrategy,nearest,1800,8.328519444444444,3.4931898425201995,3.741,25.028,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,p2pOverlayShortcuts,0,1800,7.637672222222222,2.1565764585246114,3.741,15.159,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,p2pOverlayShortcuts,1,1800,9.112874999999999,4.447615775831438,3.822,26.779,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,idleRoamingMode,none,720,7.424630555555556,2.5720447988838786,3.741,17.549,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,idleRoamingMode,past-avg,720,10.124062499999999,3.858062036694231,6.351,25.353,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,idleRoamingMode,past-avg-revisit,720,7.7625166666666665,2.599457983997863,4.033,18.784,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,idleRoamingMode,past-avg-total,720,10.249979166666666,4.0606359667376815,6.505,26.779,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,idleRoamingMode,random,720,6.315179166666667,2.6450918963840206,3.801,17.486,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_IMBALANCE,kHops,0,1200,6.7561425,1.6209667310424258,3.772,10.008,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_IMBALANCE,kHops,1,1200,8.715115,2.0858166160774823,4.718,12.543,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_IMBALANCE,kHops,2,1200,9.820855,2.9882303036409343,4.699,16.853,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_IMBALANCE,p2pRqsRadius,1000,1200,8.57399,1.3135445650365074,6.016,11.548,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_IMBALANCE,p2pRqsRadius,2000,1200,7.771296666666667,2.61645974075047,3.772,12.561,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_IMBALANCE,p2pRqsRadius,3000,1200,8.946825833333333,3.381667424655347,3.773,16.853,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_IMBALANCE,p2pStrategy,greedy,1800,8.438663333333333,2.62985789439961,3.773,16.807,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_IMBALANCE,p2pStrategy,nearest,1800,8.422745,2.6266693449439256,3.772,16.853,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_IMBALANCE,p2pOverlayShortcuts,0,1800,8.278488333333334,2.462305402085179,3.772,14.968,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_IMBALANCE,p2pOverlayShortcuts,1,1800,8.58292,2.7760328146743847,3.773,16.853,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,none,720,9.176254166666666,2.2074545200882385,6.557,16.853,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,past-avg,720,5.929443055555555,1.425306254412316,3.773,9.382,descriptive marginal screen; crossed factors and repeated seeds not modeled
