timestamp,algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,spawnScenario,runIndex,worldSeed,metric,min,max,avg,sum,count,spread
2026-05-07T14:30:57.146100200Z,TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,BASELINE,2,1231541342,Taxi Travel Distance [km],131.7,335.01,232.64,1163.21,5,203.31
2026-05-07T14:30:57.146100200Z,TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,BASELINE,2,1231541342,Client Waiting Time [min],1.37,221.52,45.21,1130.3,25,220.15
2026-05-07T14:30:57.146100200Z,TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,BASELINE,2,1231541342,Client Travel Time [min],550.0,13884.0,3524.12,88103.0,25,13334.0
2026-05-07T14:30:57.146100200Z,TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,BASELINE,2,1231541342,Calculation Time [millis],0.0,40.0,0.03,493.0,15523,40.0
2026-05-07T14:30:57.146100200Z,TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,BASELINE,2,1231541342,Custom Time [micros],0.0,0.0,0.0,0.0,15523,0.0
2026-05-07T14:30:58.267647600Z,TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,BASELINE,3,1231541343,Taxi Travel Distance [km],76.46,350.99,162.24,811.21,5,274.53000000000003
2026-05-07T14:30:58.267647600Z,TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,BASELINE,3,1231541343,Client Waiting Time [min],4.27,378.37,67.49,1417.25,21,374.1
2026-05-07T14:30:58.267647600Z,TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,BASELINE,3,1231541343,Client Travel Time [min],768.0,23572.0,6735.96,168399.0,25,22804.0
2026-05-07T14:30:58.267647600Z,TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,BASELINE,3,1231541343,Calculation Time [millis],0.0,40.0,0.03,997.0,31319,40.0
2026-05-07T14:30:58.267647600Z,TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,BASELINE,3,1231541343,Custom Time [micros],0.0,0.0,0.0,0.0,31319,0.0
2026-05-07T14:30:59.535104100Z,TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,BASELINE,4,1231541344,Taxi Travel Distance [km],33.52,401.52,176.53,882.65,5,368.0
2026-05-07T14:30:59.535104100Z,TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,BASELINE,4,1231541344,Client Waiting Time [min],3.15,173.85,35.08,771.65,22,170.7
2026-05-07T14:30:59.535104100Z,TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,BASELINE,4,1231541344,Client Travel Time [min],720.0,30618.0,4272.52,106813.0,25,29898.0
2026-05-07T14:30:59.535104100Z,TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,BASELINE,4,1231541344,Calculation Time [millis],0.0,40.0,0.03,1109.0,37691,40.0
2026-05-07T14:30:59.535104100Z,TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,BASELINE,4,1231541344,Custom Time [micros],0.0,0.0,0.0,0.0,37691,0.0
2026-05-07T14:31:00.605112500Z,TaxiAlgorithmP2PCollector,0,10000,10,50,1,nearest,1,4,1,BASELINE,1,1231541341,Taxi Travel Distance [km],13.99,242.69,185.52,1855.23,10,228.7
2026-05-07T14:31:00.605112500Z,TaxiAlgorithmP2PCollector,0,10000,10,50,1,nearest,1,4,1,BASELINE,1,1231541341,Client Waiting Time [min],1.7,65.17,15.96,798.02,50,63.47
2026-05-07T14:31:00.605112500Z,TaxiAlgorithmP2PCollector,0,10000,10,50,1,nearest,1,4,1,BASELINE,1,1231541341,Client Travel Time [min],352.0,4914.0,1798.46,89923.0,50,4562.0
2026-05-07T14:31:00.605112500Z,TaxiAlgorithmP2PCollector,0,10000,10,50,1,nearest,1,4,1,BASELINE,1,1231541341,Calculation Time [millis],0.0,32.0,0.08,947.0,12295,32.0
2026-05-07T14:31:00.605112500Z,TaxiAlgorithmP2PCollector,0,10000,10,50,1,nearest,1,4,1,BASELINE,1,1231541341,Custom Time [micros],0.0,0.0,0.0,0.0,12295,0.0
2026-05-07T14:31:01.746176800Z,TaxiAlgorithmP2PCollector,0,10000,10,50,1,nearest,1,4,1,BASELINE,2,1231541342,Taxi Travel Distance [km],180.5,250.16,210.03,2100.33,10,69.66
2026-05-07T14:31:01.746176800Z,TaxiAlgorithmP2PCollector,0,10000,10,50,1,nearest,1,4,1,BASELINE,2,1231541342,Client Waiting Time [min],0.85,85.35,17.04,852.07,50,84.5
2026-05-07T14:31:01.746176800Z,TaxiAlgorithmP2PCollector,0,10000,10,50,1,nearest,1,4,1,BASELINE,2,1231541342,Client Travel Time [min],312.0,5922.0,1961.26,98063.0,50,5610.0
2026-05-07T14:31:01.746176800Z,TaxiAlgorithmP2PCollector,0,10000,10,50,1,nearest,1,4,1,BASELINE,2,1231541342,Calculation Time [millis],0.0,33.0,0.08,1014.0,12169,33.0
2026-05-07T14:31:01.746176800Z,TaxiAlgorithmP2PCollector,0,10000,10,50,1,nearest,1,4,1,BASELINE,2,1231541342,Custom Time [micros],0.0,0.0,0.0,0.0,12169,0.0
2026-05-07T14:31:02.867293500Z,TaxiAlgorithmP2PCollector,0,10000,10,50,1,nearest,1,4,1,BASELINE,3,1231541343,Taxi Travel Distance [km],8.96,257.08,192.57,1925.7,10,248.11999999999998
2026-05-07T14:31:02.867293500Z,TaxiAlgorithmP2PCollector,0,10000,10,50,1,nearest,1,4,1,BASELINE,3,1231541343,Client Waiting Time [min],2.3,82.35,14.95,747.67,50,80.05
2026-05-07T14:31:02.867293500Z,TaxiAlgorithmP2PCollector,0,10000,10,50,1,nearest,1,4,1,BASELINE,3,1231541343,Client Travel Time [min],560.0,5764.0,1695.7,84785.0,50,5204.0
2026-05-07T14:31:02.867293500Z,TaxiAlgorithmP2PCollector,0,10000,10,50,1,nearest,1,4,1,BASELINE,3,1231541343,Calculation Time [millis],0.0,32.0,0.08,1019.0,12165,32.0
2026-05-07T14:31:02.867293500Z,TaxiAlgorithmP2PCollector,0,10000,10,50,1,nearest,1,4,1,BASELINE,3,1231541343,Custom Time [micros],0.0,0.0,0.0,0.0,12165,0.0
2026-05-07T14:31:03.925709Z,TaxiAlgorithmP2PCollector,0,10000,10,50,1,nearest,1,4,1,BASELINE,4,1231541344,Taxi Travel Distance [km],147.92,246.87,194.76,1947.55,10,98.95000000000002
2026-05-07T14:31:03.925709Z,TaxiAlgorithmP2PCollector,0,10000,10,50,1,nearest,1,4,1,BASELINE,4,1231541344,Client Waiting Time [min],0.83,52.53,11.72,574.17,49,51.7
2026-05-07T14:31:03.925709Z,TaxiAlgorithmP2PCollector,0,10000,10,50,1,nearest,1,4,1,BASELINE,4,1231541344,Client Travel Time [min],421.0,3804.0,1623.06,81153.0,50,3383.0
2026-05-07T14:31:03.925709Z,TaxiAlgorithmP2PCollector,0,10000,10,50,1,nearest,1,4,1,BASELINE,4,1231541344,Calculation Time [millis],0.0,35.0,0.07,945.0,13237,35.0
2026-05-07T14:31:03.925709Z,TaxiAlgorithmP2PCollector,0,10000,10,50,1,nearest,1,4,1,BASELINE,4,1231541344,Custom Time [micros],0.0,0.0,0.0,0.0,13237,0.0
2026-05-07T14:31:04.671284Z,TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,1,1231541341,Taxi Travel Distance [km],4.67,374.52,183.76,918.78,5,369.84999999999997
2026-05-07T14:31:04.671284Z,TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,1,1231541341,Client Waiting Time [min],1.33,244.12,63.2,1580.0,25,242.79
2026-05-07T14:31:04.671284Z,TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,1,1231541341,Client Travel Time [min],256.0,14902.0,4403.24,110081.0,25,14646.0
2026-05-07T14:31:04.671284Z,TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,1,1231541341,Calculation Time [millis],0.0,0.0,0.03,618.0,20987,0.0
2026-05-07T14:31:04.671284Z,TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,1,1231541341,Custom Time [micros],0.0,0.0,0.0,0.0,20987,0.0
