metric,taxiCount,clientCount,spawnScenario,factor,level,count,mean,std,min,max,note
Custom Time [micros],1685,27762,BASELINE,idleRoamingMode,past-avg,720,458.4565236111111,104.15284751121712,288.59,784.735,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,idleRoamingMode,past-avg-revisit,720,427.9858527777778,89.05421962003864,318.561,739.685,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,idleRoamingMode,past-avg-total,720,447.5461555555556,99.65647942274227,297.601,802.104,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,idleRoamingMode,random,720,471.46720416666665,120.38736458230302,321.149,870.851,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,kHops,0,1200,660.48119,224.39230697637353,350.821,1288.93,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,kHops,1,1200,1801.1829066666667,1235.344524433277,487.132,5282.249,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,kHops,2,1200,5319.619183333333,5316.850962365887,657.119,22621.016,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,p2pRqsRadius,1000,1200,704.703215,314.4243694661707,350.821,1818.203,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,p2pRqsRadius,2000,1200,2056.995836666667,1805.3286681885538,500.131,8057.767,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,p2pRqsRadius,3000,1200,5019.584228333333,5342.635194357281,731.477,22621.016,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,p2pStrategy,greedy,1800,2648.382626111111,3857.1745263580283,350.821,22621.016,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,p2pStrategy,nearest,1800,2539.1395605555554,3588.314309673151,353.716,20473.278,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,p2pOverlayShortcuts,0,1800,1735.519285,1720.2437005800327,350.821,7990.225,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,p2pOverlayShortcuts,1,1800,3452.0029016666667,4829.756720970573,352.862,22621.016,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,idleRoamingMode,none,720,2199.0823083333335,3050.33679382646,350.821,15981.758,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,idleRoamingMode,past-avg,720,3161.7025736111113,4416.463824577847,381.135,21640.884,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,idleRoamingMode,past-avg-revisit,720,2237.690704166667,3189.8291444400247,365.618,16028.746,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,idleRoamingMode,past-avg-total,720,3181.0046388888886,4519.490899381696,385.893,22621.016,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,RUSH_HOUR,idleRoamingMode,random,720,2189.3252416666664,2988.599022618427,426.716,14876.753,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,kHops,0,1200,432.74642500000004,186.43403293626884,139.39,949.996,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,kHops,1,1200,1110.9503933333333,857.573744637089,170.3,3639.073,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,kHops,2,1200,2320.1352283333335,2358.9812337884605,208.395,10587.879,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,p2pRqsRadius,1000,1200,353.36886250000003,123.15213428787308,139.39,666.741,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,p2pRqsRadius,2000,1200,1031.6433933333333,800.146587539192,235.378,3847.877,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,p2pRqsRadius,3000,1200,2478.819790833333,2269.3485816843445,406.804,10587.879,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,p2pStrategy,greedy,1800,1302.7695655555556,1682.1339416344017,139.39,10587.879,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,p2pStrategy,nearest,1800,1273.1184655555555,1616.0290899573404,143.484,9633.772,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,p2pOverlayShortcuts,0,1800,1061.7459494444445,1216.6575938969575,139.39,6205.487,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,p2pOverlayShortcuts,1,1800,1514.1420816666666,1964.4135873501598,144.786,10587.879,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,none,720,1720.906788888889,2383.6720398456137,139.39,10587.879,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,past-avg,720,821.9289069444444,559.6449943456156,352.767,2942.574,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,past-avg-revisit,720,1570.8856375,2030.5237434688167,146.737,8963.23,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,past-avg-total,720,873.6387152777778,625.5371719891173,363.742,3399.834,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,random,720,1452.3600291666667,1556.1267327028177,295.348,6942.87,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,kHops,0,1200,393.44253083333336,195.8203785716831,105.061,835.165,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,kHops,1,1200,1532.5515183333332,1199.3608684354067,115.67,4539.6,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,kHops,2,1200,3513.3197041666663,3481.8131302907386,137.22,17925.125,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,p2pRqsRadius,1000,1200,363.59028333333333,199.6407970580196,105.061,870.386,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,p2pRqsRadius,2000,1200,1488.0042283333335,1270.0832023483079,168.146,5071.22,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,p2pRqsRadius,3000,1200,3587.7192416666667,3402.263971770451,302.157,17925.125,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,p2pStrategy,greedy,1800,1829.7372522222222,2515.8706841409153,105.061,17925.125,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,p2pStrategy,nearest,1800,1796.4719166666669,2461.4994548765144,106.757,16471.608,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,p2pOverlayShortcuts,0,1800,1505.8245633333333,1817.2795690949147,105.061,7016.166,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,p2pOverlayShortcuts,1,1800,2120.3846055555555,2982.8989991209983,107.65,17925.125,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,none,720,2031.8489097222223,3706.71391871656,105.061,17925.125,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,past-avg,720,1762.393940277778,1704.6182261464887,329.127,7016.166,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,past-avg-revisit,720,1799.9306027777777,2820.883966154622,111.256,12479.899,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,past-avg-total,720,1642.6884333333333,1550.1198135312789,335.663,7005.061,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,random,720,1828.6610361111111,1978.1290753972698,276.43,7857.969,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,kHops,0,1200,0.015270833333333332,0.006229351490233925,0.01,0.045,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,kHops,1,1200,0.015372499999999999,0.005883246346446616,0.01,0.038,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,kHops,2,1200,0.0161725,0.005917932805513724,0.01,0.034,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,p2pRqsRadius,1000,1200,0.022575833333333333,0.005619658925972206,0.014,0.045,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,p2pRqsRadius,2000,1200,0.012310833333333333,0.0014824689093799878,0.01,0.018,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,p2pRqsRadius,3000,1200,0.011929166666666666,0.0014603400744917334,0.01,0.022,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,p2pStrategy,greedy,1800,0.015591111111111111,0.00592040299629718,0.01,0.038,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,p2pStrategy,nearest,1800,0.015619444444444443,0.006127527416715814,0.01,0.045,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,p2pOverlayShortcuts,0,1800,0.015582222222222221,0.00617188622756074,0.01,0.045,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,p2pOverlayShortcuts,1,1800,0.015628333333333334,0.005874089050992364,0.01,0.038,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,idleRoamingMode,none,720,0.017402777777777777,0.007766694920767341,0.01,0.045,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,idleRoamingMode,past-avg,720,0.014420833333333332,0.003754920276984459,0.01,0.025,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,idleRoamingMode,past-avg-revisit,720,0.018644444444444443,0.008033394987038273,0.01,0.038,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,idleRoamingMode,past-avg-total,720,0.014802777777777778,0.0037797488426551287,0.01,0.025,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,BASELINE,idleRoamingMode,random,720,0.012755555555555555,0.0023952252508840526,0.01,0.019,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,kHops,0,1200,0.015408333333333331,0.005005911156920531,0.01,0.03,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,kHops,1,1200,0.015523333333333333,0.004903008103461356,0.01,0.032,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,kHops,2,1200,0.016820833333333333,0.004758950056849922,0.011,0.03,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,p2pRqsRadius,1000,1200,0.021954166666666667,0.0036232590270643375,0.014,0.032,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,p2pRqsRadius,2000,1200,0.012983333333333333,0.001131719729811492,0.01,0.018,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,p2pRqsRadius,3000,1200,0.012815,0.001961457220713866,0.01,0.026,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,p2pStrategy,greedy,1800,0.015938333333333332,0.004932346919747506,0.01,0.032,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,p2pStrategy,nearest,1800,0.015896666666666667,0.004930465917479216,0.01,0.03,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,p2pOverlayShortcuts,0,1800,0.015916666666666666,0.005001139392135197,0.01,0.032,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,p2pOverlayShortcuts,1,1800,0.015918333333333333,0.0048607625151838195,0.01,0.03,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,idleRoamingMode,none,720,0.016793055555555554,0.005792922313131554,0.01,0.03,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,idleRoamingMode,past-avg,720,0.015565277777777779,0.004075595120147729,0.01,0.025,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,idleRoamingMode,past-avg-revisit,720,0.01768611111111111,0.006336535681132317,0.01,0.032,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,idleRoamingMode,past-avg-total,720,0.01568472222222222,0.004140681839742772,0.01,0.027,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,RUSH_HOUR,idleRoamingMode,random,720,0.013858333333333334,0.0024305513720519452,0.01,0.02,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,kHops,0,1200,0.019833333333333335,0.009008320991994076,0.01,0.044,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,kHops,1,1200,0.019637500000000002,0.009140790746039738,0.01,0.045,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,kHops,2,1200,0.02123416666666667,0.009439999680465843,0.011,0.046,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,p2pRqsRadius,1000,1200,0.025645,0.009249068208145752,0.013,0.046,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,p2pRqsRadius,2000,1200,0.020767499999999998,0.009730313951323776,0.01,0.046,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,p2pRqsRadius,3000,1200,0.0142925,0.0031925074528543285,0.01,0.029,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,p2pStrategy,greedy,1800,0.020375555555555556,0.009186479069266666,0.01,0.046,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,p2pStrategy,nearest,1800,0.020094444444444446,0.009259880303632504,0.01,0.046,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,p2pOverlayShortcuts,0,1800,0.02015888888888889,0.00916049709000293,0.01,0.046,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,p2pOverlayShortcuts,1,1800,0.020311111111111113,0.009287088641801411,0.01,0.046,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,idleRoamingMode,none,720,0.027418055555555557,0.010551625867756043,0.01,0.046,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,idleRoamingMode,past-avg,720,0.015126388888888889,0.0035793214271916344,0.01,0.031,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,idleRoamingMode,past-avg-revisit,720,0.027591666666666667,0.009891058183474282,0.01,0.046,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,idleRoamingMode,past-avg-total,720,0.014959722222222223,0.0029941602746463704,0.01,0.028,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_IMBALANCE,idleRoamingMode,random,720,0.016079166666666665,0.004205845243727634,0.01,0.029,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,kHops,0,1200,0.020355,0.007888652231424383,0.01,0.037,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,kHops,1,1200,0.020296666666666668,0.008034661497331595,0.01,0.044,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,kHops,2,1200,0.02120333333333333,0.008180429190472774,0.01,0.04,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,p2pRqsRadius,1000,1200,0.025068333333333335,0.00795548481684899,0.014,0.044,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,p2pRqsRadius,2000,1200,0.020835833333333335,0.0087073952237092,0.01,0.04,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,p2pRqsRadius,3000,1200,0.01595083333333333,0.0036664631138687343,0.01,0.029,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,p2pStrategy,greedy,1800,0.020688333333333333,0.008102324860740383,0.01,0.044,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,p2pStrategy,nearest,1800,0.020548333333333335,0.007986710578129804,0.01,0.04,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,p2pOverlayShortcuts,0,1800,0.02055222222222222,0.008094188827791173,0.01,0.044,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,p2pOverlayShortcuts,1,1800,0.020684444444444443,0.00799502223000532,0.01,0.039,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,idleRoamingMode,none,720,0.027505555555555557,0.006801576535090605,0.012,0.038,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,idleRoamingMode,past-avg,720,0.01570416666666667,0.003336481765308547,0.01,0.029,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,idleRoamingMode,past-avg-revisit,720,0.027881944444444442,0.008368010256778434,0.011,0.044,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,idleRoamingMode,past-avg-total,720,0.0158125,0.0031308255853079578,0.01,0.032,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],39,638,SPATIAL_ISLANDS,idleRoamingMode,random,720,0.0161875,0.004399975897645454,0.01,0.031,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,kHops,0,1200,6.008290833333333,1.3579166583256992,3.542,9.249,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,kHops,1,1200,5.945509166666667,1.351302543987516,3.334,8.859,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,kHops,2,1200,6.499975,1.4291153195382056,3.508,9.441,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,p2pRqsRadius,1000,1200,7.479241666666667,0.7963442671087813,5.402,9.441,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,p2pRqsRadius,2000,1200,5.922016666666667,1.175004147657104,3.776,8.045,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,p2pRqsRadius,3000,1200,5.052516666666667,0.9253167695401479,3.334,8.139,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,p2pStrategy,greedy,1800,6.162158888888889,1.4117928868627327,3.334,9.245,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,p2pStrategy,nearest,1800,6.140357777777778,1.3916709388343833,3.393,9.441,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,p2pOverlayShortcuts,0,1800,6.152710555555556,1.4096159759545044,3.334,9.249,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,p2pOverlayShortcuts,1,1800,6.149806111111111,1.3939596528607476,3.393,9.441,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,idleRoamingMode,none,720,5.3864680555555555,1.3200506803528307,3.334,9.249,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,idleRoamingMode,past-avg,720,7.001680555555556,1.037473441205568,4.907,9.441,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,idleRoamingMode,past-avg-revisit,720,6.071613888888889,1.3660971018199939,3.834,8.866,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,idleRoamingMode,past-avg-total,720,7.134148611111111,0.8991675280673519,5.335,9.245,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,BASELINE,idleRoamingMode,random,720,5.162380555555556,1.037787672957024,3.811,8.312,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,kHops,0,1200,7.083505833333334,1.3601517693486846,4.732,10.411,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,kHops,1,1200,7.807684166666666,1.6473449827908677,5.025,12.889,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,kHops,2,1200,11.760354166666666,5.136480903347937,5.697,30.269,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,p2pRqsRadius,1000,1200,8.044090833333334,1.2630109182950144,5.091,10.895,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,p2pRqsRadius,2000,1200,8.191029166666667,2.3510698180595284,4.732,15.858,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,p2pRqsRadius,3000,1200,10.416424166666667,5.742104123988431,4.736,30.269,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,p2pStrategy,greedy,1800,8.954001111111111,3.9368057359997426,4.732,30.269,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,p2pStrategy,nearest,1800,8.813695,3.683915904000248,4.736,28.085,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,p2pOverlayShortcuts,0,1800,8.074537777777778,2.061756506978833,4.736,15.385,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,p2pOverlayShortcuts,1,1800,9.693158333333335,4.849535014349912,4.732,30.269,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,idleRoamingMode,none,720,8.0733625,2.661716157254695,4.736,20.378,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,idleRoamingMode,past-avg,720,10.692693055555555,4.256210093225049,7.528,28.761,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,idleRoamingMode,past-avg-revisit,720,7.985026388888889,2.8668772897171055,4.925,20.694,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,idleRoamingMode,past-avg-total,720,10.722202777777778,4.391943868439685,7.646,30.269,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,RUSH_HOUR,idleRoamingMode,random,720,6.945955555555555,2.8571120344567835,4.732,19.364,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_IMBALANCE,kHops,0,1200,7.897255,1.7291491358237256,4.756,11.037,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_IMBALANCE,kHops,1,1200,8.445685,2.1631910900762232,4.612,12.641,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_IMBALANCE,kHops,2,1200,9.975554166666667,3.14274191394723,5.003,18.393,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_IMBALANCE,p2pRqsRadius,1000,1200,8.924063333333333,1.1712562794064043,6.935,12.96,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_IMBALANCE,p2pRqsRadius,2000,1200,8.13003,2.4726050686717755,4.612,13.515,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_IMBALANCE,p2pRqsRadius,3000,1200,9.264400833333333,3.421173418794668,4.756,18.393,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_IMBALANCE,p2pStrategy,greedy,1800,8.813597222222223,2.6120397824104806,4.612,18.393,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_IMBALANCE,p2pStrategy,nearest,1800,8.732065555555556,2.5329399278904154,4.677,16.968,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_IMBALANCE,p2pOverlayShortcuts,0,1800,8.615694444444445,2.3309731391416615,4.726,14.921,descriptive marginal screen; crossed factors and repeated seeds not modeled
Simulation Time [millis],1685,27762,SPATIAL_IMBALANCE,p2pOverlayShortcuts,1,1800,8.929968333333333,2.7855008153319787,4.612,18.393,descriptive marginal screen; crossed factors and repeated seeds not modeled
