timestamp,algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,spawnScenario,runIndex,worldSeed,metric,min,max,avg,sum,count,spread
2026-05-19T10:00:32.681397900Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,5,116264430,Taxi Travel Distance [km],0.93,5.01,3.17,18.99,6,4.08
2026-05-19T10:00:32.681397900Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,5,116264430,Client Waiting Time [min],0.07,10.83,3.77,162.15,43,10.76
2026-05-19T10:00:32.681397900Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,5,116264430,Client Travel Time [min],16.0,866.0,315.45,25236.0,80,850.0
2026-05-19T10:00:32.681397900Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,5,116264430,Calculation Time [millis],0.0,0.0,0.01,31.0,3915,0.0
2026-05-19T10:00:32.681397900Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,5,116264430,Custom Time [micros],0.0,0.0,0.0,0.0,3915,0.0
2026-05-19T10:00:32.806398800Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,6,116264431,Taxi Travel Distance [km],1.0,5.96,3.11,18.67,6,4.96
2026-05-19T10:00:32.806398800Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,6,116264431,Client Waiting Time [min],0.03,12.85,2.63,110.48,42,12.82
2026-05-19T10:00:32.806398800Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,6,116264431,Client Travel Time [min],5.0,829.0,301.76,24141.0,80,824.0
2026-05-19T10:00:32.806398800Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,6,116264431,Calculation Time [millis],0.0,0.0,0.01,31.0,4333,0.0
2026-05-19T10:00:32.806398800Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,6,116264431,Custom Time [micros],0.0,0.0,0.0,0.0,4333,0.0
2026-05-19T10:00:32.930401100Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,7,116264432,Taxi Travel Distance [km],0.25,4.39,2.39,14.34,6,4.14
2026-05-19T10:00:32.930401100Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,7,116264432,Client Waiting Time [min],0.07,10.47,3.07,79.75,26,10.4
2026-05-19T10:00:32.930401100Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,7,116264432,Client Travel Time [min],25.0,850.0,330.46,26437.0,80,825.0
2026-05-19T10:00:32.930401100Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,7,116264432,Calculation Time [millis],0.0,2.0,0.01,34.0,4182,2.0
2026-05-19T10:00:32.930401100Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,7,116264432,Custom Time [micros],0.0,0.0,0.0,0.0,4182,0.0
2026-05-19T10:00:33.070398Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,8,116264433,Taxi Travel Distance [km],0.43,6.21,2.9,17.37,6,5.78
2026-05-19T10:00:33.070398Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,8,116264433,Client Waiting Time [min],0.05,13.4,3.78,155.03,41,13.35
2026-05-19T10:00:33.070398Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,8,116264433,Client Travel Time [min],9.0,892.0,345.76,27661.0,80,883.0
2026-05-19T10:00:33.070398Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,8,116264433,Calculation Time [millis],0.0,0.0,0.01,41.0,4395,0.0
2026-05-19T10:00:33.070398Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,8,116264433,Custom Time [micros],0.0,0.0,0.0,0.0,4395,0.0
2026-05-19T10:00:33.178398Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,9,116264434,Taxi Travel Distance [km],0.0,5.35,2.32,13.92,6,5.35
2026-05-19T10:00:33.178398Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,9,116264434,Client Waiting Time [min],0.03,10.62,2.12,70.05,33,10.59
2026-05-19T10:00:33.178398Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,9,116264434,Client Travel Time [min],10.0,867.0,295.24,23619.0,80,857.0
2026-05-19T10:00:33.178398Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,9,116264434,Calculation Time [millis],0.0,2.0,0.01,36.0,4716,2.0
2026-05-19T10:00:33.178398Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,9,116264434,Custom Time [micros],0.0,0.0,0.0,0.0,4716,0.0
2026-05-19T10:00:33.302397800Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,10,116264435,Taxi Travel Distance [km],1.76,5.27,2.78,16.67,6,3.51
2026-05-19T10:00:33.302397800Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,10,116264435,Client Waiting Time [min],0.05,12.27,2.19,76.5,35,12.219999999999999
2026-05-19T10:00:33.302397800Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,10,116264435,Client Travel Time [min],8.0,777.0,269.2,21536.0,80,769.0
2026-05-19T10:00:33.302397800Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,10,116264435,Calculation Time [millis],0.0,0.0,0.01,31.0,4234,0.0
