algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,spawnScenario,metric,runs,avgOfAvg,stdDevOfAvg,minAvg,maxAvg,avgSpread,minSpread,maxSpread
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Client Waiting Time [min],10,1.035,0.3375574025258519,0.42,1.57,9.159,4.8,11.34
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Client Travel Time [min],10,166.989,20.651716369348097,139.44,200.93,768.8,666.0,906.0
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Calculation Time [millis],10,0.009999999999999998,1.734723475976807E-18,0.01,0.01,0.4,0.0,1.0
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,false,none,none,BASELINE,Taxi Travel Distance [km],10,5.886,0.557426228302903,4.82,6.57,5.947,3.55,8.8
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,false,none,none,BASELINE,Client Waiting Time [min],10,2.0,0.4524820438426259,1.01,2.68,10.531,6.79,12.270000000000001
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,false,none,none,BASELINE,Client Travel Time [min],10,179.71,35.12617457110865,110.44,228.06,752.9,674.0,845.0
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,false,none,none,BASELINE,Calculation Time [millis],10,0.009999999999999998,1.734723475976807E-18,0.01,0.01,0.2,0.0,1.0
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,false,none,none,BASELINE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,Taxi Travel Distance [km],10,6.089,0.4693495499092334,5.26,6.85,6.579000000000001,3.1500000000000004,10.4
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,Client Waiting Time [min],10,1.923,0.24980192152983927,1.59,2.44,11.3,8.93,12.93
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,Client Travel Time [min],10,173.68599999999998,26.924435444406257,140.09,232.98,727.3,532.0,835.0
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,Calculation Time [millis],10,0.009999999999999998,1.734723475976807E-18,0.01,0.01,0.3,0.0,1.0
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Taxi Travel Distance [km],10,3.656,0.5366227725320647,2.68,4.41,4.923,3.1400000000000006,9.34
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Client Waiting Time [min],10,2.7990000000000004,0.42214807828533346,2.22,3.83,9.459999999999997,6.55,11.479999999999999
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Client Travel Time [min],10,248.63400000000001,27.64796925634865,208.8,296.98,727.8,574.0,898.0
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Calculation Time [millis],10,0.009999999999999998,1.734723475976807E-18,0.01,0.01,0.2,0.0,1.0
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Taxi Travel Distance [km],10,3.5700000000000003,0.7904302625785529,2.1,4.77,5.135000000000001,3.2399999999999993,6.99
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Client Waiting Time [min],10,3.4769999999999994,0.7520246006614411,2.5,5.14,10.29,8.879999999999999,12.0
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Client Travel Time [min],10,300.57000000000005,45.780780246736725,247.13,407.26,784.6,709.0,955.0
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Calculation Time [millis],10,0.009999999999999998,1.734723475976807E-18,0.01,0.01,0.3,0.0,1.0
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,true,return-to-hq,return-to-hq,BASELINE,Taxi Travel Distance [km],10,28.572000000000003,1.7483809653505156,25.86,31.2,4.721,3.25,6.59
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,true,return-to-hq,return-to-hq,BASELINE,Client Waiting Time [min],10,0.68,0.05916079783099617,0.6,0.8,3.109,2.45,4.58
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,true,return-to-hq,return-to-hq,BASELINE,Client Travel Time [min],10,62.56500000000001,3.378340568977618,59.66,71.4,200.3,155.0,272.0
TaxiAlgorithmP2PCollector,0,200,6,80,1,nearest,1,4,0,true,return-to-hq,return-to-hq,BASELINE,Calculation Time [millis],10,0.012,0.004,0.01,0.02,0.3,0.0,1.0
